Time (s),L_Position_X,R_Position_X,L_Position_Z,R_Position_Z,Reps,Status,Summary
14.900298,0.247904668,0.247764803,-0.024946702,-0.02329219,5,0,
14.933632,0.25352779,0.247722833,-0.036332086,-0.035668601,5,0,
14.966966,0.24580236,0.244626724,-0.047154831,-0.047567656,5,0,
15.0003,0.237037409,0.239347339,-0.057504522,-0.058970693,5,0,
15.033634,0.234916311,0.236593369,-0.067389543,-0.0697826,5,0,
15.066968,0.236361399,0.239981935,-0.076777395,-0.079892785,5,0,
15.100302,0.236920515,0.246368617,-0.08563839,-0.089231741,5,0,
15.133636,0.23609705,0.249312782,-0.093965764,-0.097791815,5,0,
15.16697,0.235425988,0.246704136,-0.101773871,-0.105614264,5,0,
15.200304,0.235742202,0.241680495,-0.109088643,-0.11276447,5,0,
15.233638,0.236625227,0.23778022,-0.11593922,-0.119313042,5,0,
15.266972,0.237170058,0.23596986,-0.122349523,-0.125326439,5,0,
15.300306,0.23685636,0.235496602,-0.128326306,-0.130861257,5,0,
15.33364,0.235890564,0.235604689,-0.133848476,-0.135956685,5,0,
15.366974,0.23494862,0.236116898,-0.138867562,-0.140627286,5,0,
15.400308,0.234721195,0.237025011,-0.143320548,-0.144862018,5,0,
15.433642,0.235591499,0.237983825,-0.147143988,-0.148627302,5,0,
15.466976,0.237393256,0.238386397,-0.150275009,-0.15186107,5,0,
15.50031,0.239307401,0.237969022,-0.152628396,-0.154446404,5,0,
15.533644,0.240263428,0.237243259,-0.154045265,-0.156166812,5,0,
15.566978,0.23975954,0.237201256,-0.154218391,-0.156654091,5,0,
15.600312,0.238260834,0.238453196,-0.152615119,-0.155340312,5,0,
15.633646,0.23668092,0.240455714,-0.148441588,-0.151436909,5,0,
15.66698,0.235591943,0.241612688,-0.140706176,-0.143987014,6,0,
15.700314,0.235005088,0.240552165,-0.128415878,-0.132030276,6,0,
15.733648,0.234691884,0.237529572,-0.110871005,-0.114859018,6,0,
15.766982,0.234536429,0.234271649,-0.087949602,-0.09227372,6,0,
15.800316,0.234671601,0.232326616,-0.060248444,-0.064725241,6,0,
15.83365,0.23535125,0.231899009,-0.029003988,-0.033279148,6,0,
15.866984,0.236561111,0.232248398,0.00416915,0.000574783,6,0,
15.900318,0.237703889,0.232672168,0.037589123,0.035174734,6,0,
15.933652,0.237910659,0.232916117,0.06972756,0.068899612,6,0,
15.966986,0.236931472,0.233010897,0.099283854,0.100289455,6,0,
16.00032,0.235665783,0.233038971,0.125163031,0.12808561,6,0,
16.033654,0.23553207,0.233050688,0.146454646,0.151247924,6,0,
16.066988,0.237121413,0.233075246,0.16247326,0.169003826,6,0,
16.100322,0.23948225,0.233149359,0.172849488,0.18093556,6,0,
16.133656,0.240861241,0.23332999,0.177618362,0.187060718,6,0,
16.16699,0.240239411,0.233668246,0.177254175,0.18785226,6,0,
16.200324,0.238129337,0.234141579,0.172623443,0.184173658,6,0,
16.233658,0.235944842,0.234609371,0.164852165,0.177138269,6,0,
16.266992,0.234799572,0.23488526,0.155131574,0.167921696,6,0,
16.300326,0.2349008,0.234893219,0.144509705,0.157565792,6,0,
16.33366,0.235797301,0.234727437,0.133718905,0.146816465,6,0,
16.366994,0.237019804,0.234539831,0.123080094,0.136033469,6,0,
16.400328,0.238444168,0.234424411,0.11251653,0.125200581,6,0,
16.433662,0.239845198,0.234446647,0.101687003,0.114043265,6,0,
16.466996,0.240158013,0.234696724,0.090198314,0.102219682,6,0,
16.50033,0.238102522,0.235192434,0.077810589,0.089509275,6,0,
16.533664,0.234270613,0.235739044,0.064548006,0.075921517,6,0,
16.566998,0.231572697,0.236018185,0.050677839,0.061694385,6,0,
16.600332,0.232283632,0.235904873,0.036589171,0.047207774,6,0,
16.633666,0.235410751,0.235659141,0.022646273,0.032862807,6,0,
16.667,0.238130479,0.235759506,0.009088577,0.018975713,6,0,
16.700334,0.238881585,0.236579874,-0.003991441,0.005719824,6,0,
16.733668,0.238058872,0.238187886,-0.016606862,-0.006874603,6,0,
16.767002,0.236674503,0.240239087,-0.028807685,-0.018875445,6,0,
16.800336,0.235389444,0.241938314,-0.040620604,-0.030382753,6,0,
16.83367,0.234428878,0.242348283,-0.052022789,-0.041470801,6,0,
16.867004,0.233743391,0.241081797,-0.062954678,-0.052162509,6,0,
16.900338,0.23319629,0.238700045,-0.073350451,-0.062438522,6,0,
16.933672,0.232758071,0.236270524,-0.083156304,-0.072260729,6,0,
16.967006,0.232575332,0.2345715,-0.092326045,-0.081589025,6,0,
17.00034,0.232885529,0.233783259,-0.100808734,-0.090386592,6,0,
17.033674,0.2338469,0.233752347,-0.108548132,-0.09862271,6,0,
17.067008,0.235321962,0.23430217,-0.115499285,-0.106280726,6,0,
17.100342,0.236769651,0.235261878,-0.121650865,-0.113367822,6,0,
17.133676,0.237521074,0.236357077,-0.127035816,-0.11991719,6,0,
17.16701,0.237350664,0.237238821,-0.131720808,-0.125978336,6,0,
17.200344,0.236715232,0.237657783,-0.13578164,-0.131600585,6,0,
17.233678,0.236274962,0.237550588,-0.139282722,-0.136819392,6,0,
17.267012,0.236228183,0.236972629,-0.142271904,-0.141651322,6,0,
17.300346,0.236273865,0.236059822,-0.144784105,-0.146093748,6,0,
17.33368,0.236184501,0.235079439,-0.146836998,-0.150117997,6,0,
17.367014,0.23616958,0.234467402,-0.148407808,-0.153648084,6,0,
17.400348,0.236529652,0.234897805,-0.149394956,-0.156529061,6,0,
17.433682,0.237091707,0.237327457,-0.149579058,-0.158496419,6,0,
17.467016,0.237233861,0.242159166,-0.148592029,-0.159150842,6,0,
17.50035,0.236524186,0.246790493,-0.145886388,-0.157931238,6,0,
17.533684,0.23519399,0.244813232,-0.140705003,-0.154091929,6,0,
17.567018,0.233931548,0.233765527,-0.132096612,-0.14672719,7,0,
17.600352,0.23334205,0.225882441,-0.119045966,-0.134897161,7,0,
17.633686,0.233653818,0.235923593,-0.100733477,-0.117857109,7,0,
17.66702,0.234853725,0.249790623,-0.076840374,-0.095313321,7,0,
17.700354,0.237196423,0.239194159,-0.047757607,-0.067591775,7,0,
17.733688,0.241590048,0.220299337,-0.014589727,-0.035641818,7,0,
17.767022,0.248273319,0.231092092,0.021052407,-0.000881634,7,0,
17.800356,0.253470532,0.25215358,0.057368966,0.03503469,7,0,
17.83369,0.249704747,0.247205843,0.092651844,0.070434628,7,0,
17.867024,0.235474166,0.2333299,0.125430574,0.103774553,7,0,
17.900358,0.222825922,0.230473322,0.15449074,0.133711309,7,0,
17.933692,0.224181881,0.232661615,0.178844853,0.159124506,7,0,
17.967026,0.23327378,0.233920413,0.197729809,0.179134631,7,0,
18.00036,0.234868686,0.228289064,0.210659825,0.19316074,7,0,
18.033694,0.229816283,0.229406494,0.217521655,0.201022119,7,0,
18.067028,0.231359496,0.249356818,0.218660948,0.203030538,7,0,
18.100362,0.241412744,0.257089332,0.214892619,0.199999089,7,0,
18.133696,0.248774445,0.238977095,0.207399573,0.193129166,7,0,
18.16703,0.247034887,0.230016961,0.197534834,0.183792003,7,0,
18.200364,0.240854016,0.242588041,0.186572949,0.173262101,7,0,
18.233698,0.236703864,0.251570063,0.175474601,0.16248235,7,0,
18.267032,0.23596382,0.247088219,0.164739624,0.151937872,7,0,
18.300366,0.236995967,0.241372532,0.154404409,0.141676632,7,0,
18.3337,0.239144356,0.239922445,0.144181233,0.131452691,7,0,
18.367034,0.242826294,0.238479469,0.13367078,0.120919298,7,0,
18.400368,0.246805982,0.236843694,0.122551374,0.109792323,7,0,
18.433702,0.247709542,0.238784851,0.11068087,0.097939884,7,0,
18.467036,0.244465163,0.243441196,0.098109821,0.085402335,7,0,
18.50037,0.241253646,0.245825811,0.085041608,0.072369612,7,0,
18.533704,0.241266031,0.243756816,0.071768525,0.059132198,7,0,
18.567038,0.240704916,0.239522328,0.058595626,0.04600963,7,0,
18.600372,0.236575148,0.236086166,0.045766732,0.033269174,7,0,
18.633706,0.23447501,0.23455895,0.033416042,0.021061487,7,0,
18.66704,0.238886796,0.234744485,0.021559592,0.009398849,7,0,
18.700374,0.24402036,0.236233179,0.010123661,-0.001815439,7,0,
18.733708,0.24328384,0.238517737,-0.000999706,-0.012720472,7,0,
18.767042,0.238894253,0.240672168,-0.011886915,-0.023425164,7,0,
18.800376,0.236116763,0.241567481,-0.022535981,-0.033962018,7,0,
18.83371,0.235705343,0.240671077,-0.032865724,-0.044283468,7,0,
18.867044,0.2355301,0.238509109,-0.042762342,-0.054295071,7,0,
18.900378,0.234644687,0.236179781,-0.052144535,-0.063904422,7,0,
18.933712,0.233576982,0.23448493,-0.061008422,-0.073060697,7,0,
18.967046,0.232881792,0.233574677,-0.069428755,-0.081767299,7,0,
19.00038,0.232680721,0.233202534,-0.077517575,-0.090065494,7,0,
19.033714,0.232993097,0.233091586,-0.085360467,-0.098000309,7,0,
19.067048,0.233889969,0.233094936,-0.09296122,-0.105584739,7,0,
19.100382,0.235269982,0.233193122,-0.100226545,-0.11277815,7,0,
19.133716,0.236650278,0.233445745,-0.107004406,-0.119491737,7,0,
19.16705,0.237377501,0.233917618,-0.113153199,-0.125619934,7,0,
19.200384,0.237152618,0.234566414,-0.118592452,-0.131075227,7,0,
19.233718,0.236266409,0.235169531,-0.123301532,-0.135799206,7,0,
19.267052,0.235242127,0.235424619,-0.127279437,-0.139744843,7,0,
19.300386,0.23435874,0.235196991,-0.130503945,-0.142847685,7,0,
19.33372,0.233602958,0.234663794,-0.132908671,-0.145001627,7,0,
19.367054,0.232928568,0.234182855,-0.134364297,-0.146037164,7,0,
19.400388,0.23239144,0.234023272,-0.13464173,-0.145689512,7,0,
19.433722,0.232082657,0.23420048,-0.133354589,-0.14355313,7,0,
19.467056,0.232071365,0.23450386,-0.129912154,-0.139046992,8,0,
19.50039,0.232437353,0.234673883,-0.123537789,-0.131438914,8,0,
19.533724,0.233270637,0.234624373,-0.113392689,-0.119963816,8,0,
19.567058,0.234552693,0.23454339,-0.098787545,-0.104017152,8,0,
19.600392,0.236041396,0.23476329,-0.079404909,-0.083350108,8,0,
19.633726,0.237350258,0.235488861,-0.055439456,-0.058182253,8,0,
19.66706,0.238167392,0.23659629,-0.027603008,-0.029192037,8,0,
19.700394,0.238359128,0.237653587,0.002991337,0.002588331,8,0,
19.733728,0.237932141,0.238157541,0.034999915,0.03591133,8,0,
19.767062,0.237047015,0.237843719,0.067003036,0.069433872,8,0,
19.800396,0.236034121,0.236872157,0.097605298,0.101796776,8,0,
19.83373,0.235237413,0.235758495,0.125485262,0.131672833,8,0,
19.867064,0.23486358,0.235087929,0.149434053,0.157817575,8,0,
19.900398,0.235075732,0.235187026,0.168434331,0.179160553,8,0,
19.933732,0.236075382,0.235924667,0.18179434,0.194942823,8,0,
19.967066,0.237807712,0.236791047,0.189290681,0.204859488,8,0,
20.0004,0.239593927,0.23740631,0.191244426,0.209142173,8,0,
20.033734,0.240398271,0.238284816,0.188477375,0.208528416,8,0,
20.067068,0.239705897,0.240927658,0.182146423,0.204106158,8,0,
20.100402,0.238030312,0.246122162,0.173503875,0.197076021,8,0,
20.133736,0.236418781,0.25135923,0.163655534,0.188509642,8,0,
20.16707,0.235588527,0.251576236,0.153381415,0.179175179,8,0,
20.200404,0.235672252,0.245372486,0.14305833,0.169467512,8,0,
20.233738,0.236624441,0.239188977,0.132691845,0.159445864,8,0,
20.267072,0.238516028,0.240269492,0.12203599,0.148949753,8,0,
20.300406,0.241180687,0.246114494,0.110759218,0.13774391,8,0,
20.33374,0.243675259,0.247614305,0.098604846,0.125646425,8,0,
20.367074,0.244572363,0.242482636,0.085496332,0.112610041,8,0,
20.400408,0.243166502,0.237829207,0.071559476,0.098739674,8,0,
20.433742,0.240251569,0.23887705,0.057067232,0.084249628,8,0,
20.467076,0.237445129,0.242611478,0.042339636,0.069392637,8,0,
20.50041,0.235819791,0.243850677,0.0276464,0.054403213,8,0,
20.533744,0.235283642,0.241793595,0.013157062,0.039476879,8,0,
20.567078,0.235068156,0.238996419,-0.001047873,0.024776456,8,0,
20.600412,0.234570587,0.237485377,-0.014930699,0.010442149,8,0,
20.633746,0.233755455,0.237409763,-0.028452687,-0.003409103,8,0,
20.66708,0.232961173,0.237880982,-0.041555066,-0.016691666,8,0,
20.700414,0.232506897,0.237984436,-0.054167299,-0.029355828,8,0,
20.733748,0.232487646,0.237341391,-0.066228558,-0.041382187,8,0,
20.767082,0.232783589,0.236222531,-0.07770007,-0.052765198,8,0,
20.800416,0.233141896,0.235201859,-0.088557157,-0.063493931,8,0,
20.83375,0.233297882,0.234644778,-0.098774875,-0.07354598,8,0,
20.867084,0.233130711,0.234488404,-0.108330112,-0.082904684,8,0,
20.900418,0.232736833,0.234426307,-0.117220794,-0.091588505,8,0,
20.933752,0.232337759,0.234226432,-0.125479428,-0.099665435,8,0,
20.967086,0.232130362,0.23388124,-0.133163129,-0.107234148,8,0,
21.00042,0.232227537,0.233524038,-0.140325047,-0.114380617,8,0,
21.033754,0.232670139,0.233269993,-0.146989649,-0.121140211,8,0,
21.067088,0.233404603,0.233150191,-0.153154141,-0.127493764,8,0,
21.100422,0.234243201,0.233152863,-0.15881652,-0.133401562,8,0,
21.133756,0.234923861,0.233279982,-0.164003602,-0.138849156,8,0,
21.16709,0.235256428,0.233545926,-0.168769844,-0.143868682,8,0,
21.200424,0.235192754,0.233917018,-0.173163636,-0.148517985,8,0,
21.233758,0.234784588,0.234263729,-0.177183104,-0.152831617,8,0,
21.267092,0.23416875,0.234416149,-0.18074781,-0.156777139,8,0,
21.300426,0.233597512,0.234310728,-0.183702453,-0.160244815,8,0,
21.33376,0.233370122,0.234083683,-0.185853909,-0.16307601,8,0,
21.367094,0.233659472,0.233999634,-0.187025461,-0.165110924,9,0,
21.400428,0.23441456,0.234265825,-0.18709552,-0.166219577,9,0,
21.433762,0.235424091,0.234861688,-0.185980221,-0.166277026,9,0,
21.467096,0.236407691,0.235500269,-0.18353345,-0.165066403,9,0,
21.50043,0.237026344,0.235801163,-0.179392923,-0.162148815,9,0,
21.533764,0.236950715,0.235595704,-0.172877479,-0.156796247,9,0,
21.567098,0.23611121,0.235081806,-0.163056273,-0.1480797,9,0,
21.600432,0.234896763,0.234642832,-0.149015682,-0.135120421,9,0,
21.633766,0.234020663,0.234509001,-0.130213735,-0.117405845,9,0,
21.6671,0.234168834,0.234598423,-0.106746883,-0.095022647,9,0,
21.700434,0.235667344,0.234663071,-0.079401403,-0.06869864,9,0,
21.733768,0.238176808,0.234570326,-0.049480867,-0.039645576,9,0,
21.767102,0.240557475,0.23444346,-0.01851192,-0.009293641,9,0,
21.800436,0.241363906,0.23452893,0.012034086,0.020954291,9,0,
21.83377,0.239954485,0.234922073,0.040911648,0.049863183,9,0,
21.867104,0.237298484,0.235426237,0.067146982,0.076396731,9,0,
21.900438,0.235626542,0.235711795,0.08999609,0.099689971,9,0,
21.933772,0.236956866,0.235642253,0.108873696,0.11902072,9,0,
21.967106,0.2412217,0.235415711,0.123311791,0.133814066,9,0,
22.00044,0.245509825,0.235348025,0.132987857,0.143689328,9,0,
22.033774,0.24607127,0.235553617,0.137825753,0.14854013,9,0,
22.067108,0.241922598,0.235886296,0.138124072,0.148619089,9,0,
22.100442,0.235891393,0.236140955,0.134626103,0.144578226,9,0,
22.133776,0.231635714,0.236233716,0.128449398,0.137413566,9,0,
22.16711,0.230485036,0.236228409,0.120864966,0.128297362,9,0,
22.200444,0.231458628,0.236292242,0.11301213,0.118343932,9,0,
22.233778,0.23310133,0.236608618,0.105676556,0.108402363,9,0,
22.267112,0.2345114,0.237237808,0.099218253,0.098960795,9,0,
22.300446,0.235292677,0.238049942,0.093651626,0.090185652,9,0,
22.33378,0.235410724,0.2388056,0.088808064,0.082049153,9,0,
22.367114,0.235201262,0.239268377,0.084491403,0.074465166,9,0,
22.400448,0.235183075,0.239301818,0.080566815,0.067371774,9,0,
22.433782,0.235627704,0.238985559,0.076973541,0.060747175,9,0,
22.467116,0.236277658,0.238583496,0.073691484,0.054586069,9,0,
22.50045,0.236565875,0.238259689,0.070705549,0.048873758,9,0,
22.533784,0.23617977,0.237897912,0.067996159,0.043578981,9,0,
22.567118,0.235372066,0.237329402,0.065551708,0.03866291,9,0,
22.600452,0.234675632,0.23662959,0.063377056,0.034088533,9,0,
22.633786,0.234378601,0.236031212,0.061481591,0.029819119,9,0,
22.66712,0.234328281,0.235615754,0.059857537,0.025808863,9,0,
22.700454,0.234175931,0.235240667,0.05847231,0.021998929,9,0,
22.733788,0.233731001,0.234756405,0.057284888,0.018329385,9,0,
22.767122,0.233087624,0.234186434,0.056271455,0.014763525,9,0,
22.800456,0.232476722,0.233674495,0.055434106,0.011305777,9,0,
22.83379,0.23205555,0.23332742,0.054778761,0.007993458,9,0,
22.867124,0.231835578,0.233147162,0.054275635,0.004863193,9,0,
22.900458,0.231746719,0.233074496,0.053835625,0.001918496,9,0,
22.933792,0.231718639,0.233051553,0.053329156,-0.000871902,9,0,
22.967126,0.23171165,0.233045845,0.052641284,-0.003542638,9,0,
23.00046,0.231710274,0.233044721,0.051724752,-0.006097748,9,0,
23.033794,0.231710059,0.233044546,0.05061177,-0.008508104,9,0,
23.067128,0.231710032,0.233044524,0.049378916,-0.01074235,9,0,
23.100462,0.231710029,0.233044522,0.048097128,-0.012800469,9,0,
23.133796,0.231710029,0.233044522,0.046804346,-0.014719756,9,0,
23.16713,0.231710029,0.233044522,0.045509643,-0.016551505,9,0,
23.200464,0.231710029,0.233044522,0.044208827,-0.01833079,9,0,
23.233798,0.231710029,0.233044522,0.042890635,-0.020063107,9,0,
23.267132,0.231710031,0.233044522,0.041531397,-0.021735124,9,0,
23.300466,0.231710034,0.233044522,0.040090908,-0.023335543,9,0,
23.3338,0.231709972,0.233044529,0.038521932,-0.024863178,9,0,
23.367134,0.231709002,0.233044618,0.03679219,-0.026313572,9,0,
23.400468,0.231701097,0.233045506,0.034902677,-0.02765911,9,0,
23.433802,0.231657449,0.233052515,0.032886344,-0.028843906,10,0,
23.467136,0.231486215,0.233095993,0.030788204,-0.029798635,10,0,
23.50047,0.231021035,0.233305866,0.028643212,-0.030462813,10,0,
23.533804,0.230267671,0.234081055,0.026466279,-0.030800504,10,0,
23.567138,0.230160379,0.236204835,0.024255014,-0.030805694,10,0,
23.600472,0.233097766,0.240241663,0.021995894,-0.0305009,10,0,
23.633806,0.240778778,0.244605546,0.019666167,-0.029932207,10,0,
23.66714,0.248827247,0.244427286,0.017231498,-0.029161177,10,0,
23.700474,0.246857388,0.236693308,0.014645261,-0.028253099,10,0,
23.733808,0.233651824,0.229803113,0.011856102,-0.027262284,10,0,
23.767142,0.228271414,0.238208174,0.008824637,-0.026218117,10,0,
23.800476,0.242278599,0.255327551,0.005539376,-0.025117963,10,0,
23.83381,0.25006978,0.252239419,0.002017062,-0.023931257,10,0,
23.867144,0.235457202,0.231048531,-0.001717444,-0.022613973,10,0,
23.900478,0.234378259,0.23390118,-0.005659455,-0.021128151,10,0,
23.933812,0.254371131,0.255167231,-0.009841585,-0.019458811,10,0,
23.967146,0.249369116,0.245370596,-0.014329144,-0.017620781,10,0,
24.00048,0.238242065,0.232933085,-0.019198181,-0.015652398,10,0,
24.033814,0.249867066,0.255505194,-0.024509628,-0.013600218,10,0,
24.067148,0.209049965,0.233570423,-0.030290737,-0.011502831,10,0,
24.100482,0.12942753,0.152021321,-0.036519735,-0.009375482,10,0,
24.133816,0.150628925,0.131362004,-0.043094008,-0.007181478,10,0,
24.16715,0.239998052,0.177390019,-0.049775968,-0.004778512,10,1,
24.200484,0.253701555,0.204627827,-0.056155328,-0.001884762,10,0,
24.233818,0.204715305,0.20075346,-0.061704864,0.001823269,10,0,
24.267152,0.15324556,0.154160995,-0.065997422,0.006425972,10,0,
24.300486,0.088700813,0.095149402,-0.069042922,0.011439059,10,0,
24.33382,0.058660267,0.11980093,-0.071516065,0.015750127,10,2,
24.367154,0.128787574,0.195426396,-0.074588747,0.017980816,10,2,
24.400488,0.215220682,0.219744238,-0.079339513,0.017116923,10,0,
24.433822,0.208623121,0.198420356,-0.086102801,0.013020817,10,0,
24.467156,0.151594237,0.159190184,-0.094236064,0.006507902,10,0,
24.50049,0.129757662,0.126302445,-0.102481352,-0.001039188,10,0,
24.533824,0.159937034,0.161279601,-0.109647374,-0.00825874,10,0,
24.567158,0.197909725,0.223825541,-0.115084717,-0.014233282,10,0,
24.600492,0.20340102,0.218648339,-0.118552645,-0.018490996,10,0,
24.633826,0.221559683,0.201902255,-0.119581856,-0.020618575,10,0,
24.66716,0.239832866,0.216552779,-0.116967111,-0.019843841,10,0,
24.700494,0.139821933,0.141938425,-0.108987035,-0.015028409,10,0,
24.733828,-0.034178192,-0.01038863,-0.094317892,-0.005245554,10,0,
24.767162,-0.109907097,-0.049861281,-0.073061109,0.009273835,10,2,
24.800496,-0.053436956,0.03655091,-0.047264137,0.02638832,10,2,
24.83383,0.043454188,0.101418303,-0.020575703,0.042209047,10,2,
24.867164,0.089861126,0.11183277,0.002956678,0.052506587,10,0,
24.900498,0.080881873,0.116282587,0.020454582,0.054722965,10,4,
24.933832,0.086139987,0.12115508,0.031291782,0.049278531,10,4,
24.967166,0.118235209,0.125104001,0.037042829,0.039267136,10,4,
25.0005,0.131734028,0.142399439,0.040369119,0.028777438,10,4,
25.033834,0.130990816,0.170602565,0.043573001,0.020952384,10,4,
25.067168,0.147950574,0.193232424,0.047648471,0.016892011,10,4,
25.100502,0.175690486,0.203881539,0.052216562,0.015803018,10,4,
25.133836,0.193299548,0.208598486,0.05615407,0.01601309,10,4,
25.16717,0.201944281,0.214389279,0.058397825,0.016096108,10,4,
25.200504,0.21174971,0.222783509,0.058460432,0.01550529,10,4,
25.233838,0.223576845,0.231159055,0.056487487,0.014552237,10,4,
25.267172,0.232368529,0.236615892,0.052980136,0.013963016,10,4,
25.300506,0.235774181,0.238326411,0.048436561,0.01438129,10,4,
