Time (s),Camera_S_X,Camera_S_Z,Camera_V_X,Camera_V_Z,Camera_A_X,Camera_A_Z
4.133333333333328,0.18,0.038,0.0,-0.12000000000000001,0.0,0.0
4.166666666666662,0.18,0.034,0.0,-0.12000000000000001,0.0,-6.245004513516506e-16
4.199999999999995,0.18,0.03,0.0,-0.12000000000000005,0.0,0.0
4.233333333333328,0.18,0.026,0.0,-0.12000000000000001,0.0,6.245004513516506e-16
4.266666666666661,0.18,0.022,0.0,-0.12000000000000001,0.4500000000000004,4.163336342344337e-16
4.2999999999999945,0.18,0.018,0.030000000000000027,-0.11999999999999998,0.4500000000000004,-0.44999999999999934
4.333333333333328,0.182,0.014,0.030000000000000027,-0.14999999999999997,-0.4500000000000004,-0.9000000000000001
4.366666666666661,0.182,0.008,0.0,-0.18,-0.4500000000000004,-0.4500000000000004
4.399999999999994,0.182,0.002,0.0,-0.18,0.0,0.45
4.433333333333327,0.182,-0.004,0.0,-0.15,0.0,0.45
4.466666666666661,0.182,-0.008,0.0,-0.15,0.4500000000000004,-0.45
4.499999999999994,0.182,-0.014,0.030000000000000027,-0.18,0.0,-0.45
4.533333333333327,0.184,-0.02,0.0,-0.18,-0.9000000000000008,0.0
4.56666666666666,0.182,-0.026,-0.030000000000000027,-0.18,0.4500000000000004,0.4500000000000004
4.599999999999993,0.182,-0.032,0.030000000000000027,-0.14999999999999997,0.9000000000000008,0.44999999999999957
4.633333333333327,0.184,-0.036,0.030000000000000027,-0.15000000000000002,-0.4500000000000004,-0.45000000000000123
4.66666666666666,0.184,-0.042,0.0,-0.18000000000000005,0.0,-0.4499999999999992
4.699999999999993,0.184,-0.048,0.030000000000000027,-0.17999999999999997,0.4500000000000004,1.2490009027033011e-15
4.733333333333326,0.186,-0.054,0.030000000000000027,-0.17999999999999997,-0.4500000000000004,-1.2490009027033011e-15
4.7666666666666595,0.186,-0.06,0.0,-0.18000000000000005,-0.4500000000000004,0.4499999999999975
4.799999999999993,0.186,-0.066,0.0,-0.15000000000000013,0.4500000000000004,0.4500000000000017
4.833333333333326,0.186,-0.07,0.030000000000000027,-0.14999999999999994,0.4500000000000004,-0.4499999999999975
4.866666666666659,0.188,-0.076,0.030000000000000027,-0.17999999999999997,-0.4500000000000004,0.0
4.899999999999992,0.188,-0.082,0.0,-0.14999999999999994,-0.4500000000000004,0.0
4.933333333333326,0.188,-0.086,0.0,-0.17999999999999997,0.0,-0.45000000000000334
4.966666666666659,0.188,-0.094,0.0,-0.18000000000000016,0.4500000000000004,0.900000000000001
4.999999999999992,0.188,-0.098,0.030000000000000027,-0.1199999999999999,0.4500000000000004,0.9000000000000039
5.033333333333325,0.19,-0.102,0.030000000000000027,-0.1199999999999999,0.0,-3.1225022567582528e-15
5.066666666666658,0.19,-0.106,0.030000000000000027,-0.1200000000000001,0.0,-3.1225022567582528e-15
5.099999999999992,0.192,-0.11,0.030000000000000027,-0.1200000000000001,-0.4500000000000004,-0.4499999999999975
5.133333333333325,0.192,-0.114,0.0,-0.14999999999999994,0.0,-0.4499999999999975
5.166666666666658,0.192,-0.12,0.030000000000000027,-0.14999999999999994,0.4500000000000004,0.4499999999999975
5.199999999999991,0.194,-0.124,0.030000000000000027,-0.1200000000000001,0.0,0.4499999999999975
5.2333333333333245,0.194,-0.128,0.030000000000000027,-0.1200000000000001,0.0,0.0
5.266666666666658,0.196,-0.132,0.030000000000000027,-0.1200000000000001,-0.4500000000000004,0.0
5.299999999999991,0.196,-0.136,0.0,-0.1200000000000001,0.0,-0.4499999999999942
5.333333333333324,0.196,-0.14,0.030000000000000027,-0.14999999999999972,0.4500000000000004,-0.4499999999999942
5.366666666666657,0.198,-0.146,0.030000000000000027,-0.14999999999999972,0.0,-6.2450045135165055e-15
5.399999999999991,0.198,-0.15,0.030000000000000027,-0.15000000000000013,0.4500000000000004,-6.2450045135165055e-15
5.433333333333324,0.2,-0.156,0.06000000000000005,-0.15000000000000013,0.0,0.4500000000000004
5.466666666666657,0.202,-0.16,0.030000000000000027,-0.1200000000000001,-0.4500000000000067,0.4500000000000004
5.49999999999999,0.202,-0.164,0.02999999999999961,-0.1200000000000001,0.4499999999999942,6.2450045135165055e-15
5.5333333333333234,0.204,-0.168,0.05999999999999964,-0.11999999999999969,0.4500000000000067,0.4500000000000067
5.566666666666657,0.206,-0.172,0.06000000000000005,-0.08999999999999966,-0.4499999999999942,0.4499999999999942
5.59999999999999,0.208,-0.174,0.030000000000000027,-0.09000000000000008,-0.4500000000000004,-6.2450045135165055e-15
5.633333333333323,0.208,-0.178,0.030000000000000027,-0.09000000000000008,0.4500000000000004,0.0
5.666666666666656,0.21,-0.18,0.06000000000000005,-0.09000000000000008,0.0,-0.4500000000000004
5.6999999999999895,0.212,-0.184,0.030000000000000027,-0.1200000000000001,-0.4500000000000004,0.0
5.733333333333323,0.212,-0.188,0.030000000000000027,-0.09000000000000008,0.0,0.4500000000000004
5.766666666666656,0.214,-0.19,0.030000000000000027,-0.09000000000000008,-0.4500000000000004,-0.4500000000000004
5.799999999999989,0.214,-0.194,0.0,-0.1200000000000001,-0.4500000000000004,0.0
5.833333333333322,0.214,-0.198,0.0,-0.09000000000000008,0.0,0.9000000000000008
5.866666666666656,0.214,-0.2,0.0,-0.06000000000000005,0.0,6.2450045135165055e-15
5.899999999999989,0.214,-0.202,0.0,-0.08999999999999966,0.0,-0.4499999999999942
5.933333333333322,0.214,-0.206,0.0,-0.08999999999999966,0.0,0.4499999999999942
5.966666666666655,0.214,-0.208,0.0,-0.06000000000000005,0.0,1.349999999999995
5.9999999999999885,0.214,-0.21,0.0,0.0,0.0,1.8000000000000016
6.033333333333322,0.214,-0.208,0.0,0.06000000000000005,-0.4500000000000004,1.349999999999995
6.066666666666655,0.214,-0.206,-0.030000000000000027,0.08999999999999966,-0.4500000000000004,1.7999999999999954
6.099999999999988,0.212,-0.202,-0.030000000000000027,0.17999999999999974,0.0,2.7000000000000086
6.133333333333321,0.212,-0.194,-0.030000000000000027,0.27000000000000024,0.0,3.1500000000000035
6.1666666666666545,0.21,-0.184,-0.030000000000000027,0.38999999999999996,0.0,3.149999999999997
6.199999999999988,0.21,-0.168,-0.030000000000000027,0.48000000000000004,0.0,2.2500000000000013
6.233333333333321,0.208,-0.152,-0.030000000000000027,0.54,0.0,2.249999999999998
6.266666666666654,0.208,-0.132,-0.030000000000000027,0.6299999999999999,0.0,1.8000000000000016
6.299999999999987,0.206,-0.11,-0.030000000000000027,0.6600000000000001,0.4500000000000004,0.9000000000000008
6.333333333333321,0.206,-0.088,0.0,0.69,0.4500000000000004,1.3499999999999979
6.366666666666654,0.206,-0.064,0.0,0.75,0.0,0.9000000000000008
6.399999999999987,0.206,-0.038,0.0,0.75,0.0,-0.4500000000000004
6.43333333333332,0.206,-0.014,0.0,0.72,0.0,-0.9000000000000008
6.4666666666666535,0.206,0.01,0.0,0.69,0.0,-1.3500000000000012
6.499999999999987,0.206,0.032,0.0,0.6299999999999999,0.4500000000000004,-1.3500000000000012
6.53333333333332,0.206,0.052,0.030000000000000027,0.5999999999999999,0.4500000000000004,-1.8
6.566666666666653,0.208,0.072,0.030000000000000027,0.5099999999999999,-0.4500000000000004,-3.5999999999999965
6.599999999999986,0.208,0.086,0.0,0.3600000000000001,-0.4500000000000004,-4.499999999999996
6.6333333333333195,0.208,0.096,0.0,0.2100000000000002,0.0,-4.050000000000003
6.666666666666653,0.208,0.1,0.0,0.08999999999999987,0.0,-3.150000000000003
6.699999999999986,0.208,0.102,0.0,0.0,0.0,-2.699999999999996
6.733333333333319,0.208,0.1,0.0,-0.08999999999999987,0.0,-1.8000000000000016
6.766666666666652,0.208,0.096,0.0,-0.1200000000000001,0.0,-3.1225022567582528e-15
6.799999999999986,0.208,0.092,0.0,-0.09000000000000008,0.0,0.9000000000000008
6.833333333333319,0.208,0.09,0.0,-0.06000000000000005,0.0,0.9000000000000008
6.866666666666652,0.208,0.088,0.0,-0.030000000000000027,0.0,0.9000000000000008
6.899999999999985,0.208,0.088,0.0,0.0,0.0,0.0
6.9333333333333185,0.208,0.088,0.0,-0.030000000000000027,0.0,-0.8999999999999977
6.966666666666652,0.208,0.086,0.0,-0.059999999999999845,0.0,3.1225022567582528e-15
6.999999999999985,0.208,0.084,0.0,-0.02999999999999982,0.0,0.4499999999999973
7.033333333333318,0.208,0.084,0.0,-0.030000000000000027,0.0,-0.4500000000000035
7.066666666666651,0.208,0.082,0.0,-0.06000000000000005,0.0,0.0
7.0999999999999845,0.208,0.08,0.0,-0.030000000000000027,0.0,0.9000000000000008
7.133333333333318,0.208,0.08,0.0,0.0,0.0,0.0
7.166666666666651,0.208,0.08,0.0,-0.030000000000000027,0.0,-0.4500000000000004
7.199999999999984,0.208,0.078,0.0,-0.030000000000000027,0.0,0.4500000000000004
7.233333333333317,0.208,0.078,0.0,0.0,0.0,0.0
7.266666666666651,0.208,0.078,0.0,-0.030000000000000027,-0.9000000000000008,-0.9000000000000008
7.299999999999984,0.208,0.076,-0.06000000000000005,-0.06000000000000005,-0.9000000000000008,-0.4500000000000004
7.333333333333317,0.204,0.074,-0.06000000000000005,-0.06000000000000005,0.4500000000000067,3.1225022567582528e-15
7.36666666666665,0.204,0.072,-0.02999999999999961,-0.059999999999999845,0.9000000000000008,0.4500000000000035
7.3999999999999835,0.202,0.07,0.0,-0.02999999999999982,0.4499999999999942,0.4499999999999973
7.433333333333317,0.204,0.07,0.0,-0.030000000000000027,-0.4499999999999942,-0.9000000000000039
7.46666666666665,0.202,0.068,-0.02999999999999961,-0.09000000000000008,0.0,-0.9000000000000008
7.499999999999983,0.202,0.064,0.0,-0.09000000000000008,-6.2450045135165055e-15,-0.44999999999999896
7.533333333333316,0.202,0.062,-0.030000000000000027,-0.12000000000000001,-0.4500000000000004,-0.44999999999999896
7.5666666666666496,0.2,0.056,-0.030000000000000027,-0.12000000000000001,0.4500000000000004,0.4500000000000004
7.599999999999983,0.2,0.054,0.0,-0.08999999999999998,0.4500000000000004,0.0
7.633333333333316,0.2,0.05,0.0,-0.12000000000000001,0.0,-0.4500000000000004
7.666666666666649,0.2,0.046,0.0,-0.12000000000000001,0.4500000000000004,0.0
7.699999999999982,0.2,0.042,0.030000000000000027,-0.12000000000000001,0.4500000000000004,0.0
7.733333333333316,0.202,0.038,0.030000000000000027,-0.12000000000000001,-6.2450045135165055e-15,0.0
7.766666666666649,0.202,0.034,0.02999999999999961,-0.12000000000000001,-6.2450045135165055e-15,-0.4500000000000002
7.799999999999982,0.204,0.03,0.02999999999999961,-0.15000000000000002,0.4500000000000067,-0.44999999999999934
7.833333333333315,0.204,0.024,0.06000000000000005,-0.14999999999999997,0.4500000000000067,4.163336342344337e-16
7.8666666666666485,0.208,0.02,0.06000000000000005,-0.15,-0.4500000000000004,-0.4500000000000004
7.899999999999982,0.208,0.014,0.030000000000000027,-0.18,-0.4500000000000004,0.0
7.933333333333315,0.21,0.008,0.030000000000000027,-0.15,-0.4500000000000004,0.45
7.966666666666648,0.21,0.004,0.0,-0.15,-0.4500000000000004,-0.45
7.999999999999981,0.21,-0.002,0.0,-0.18,0.4500000000000004,-0.45
8.033333333333315,0.21,-0.008,0.030000000000000027,-0.18,0.4500000000000004,0.0
8.066666666666649,0.212,-0.014,0.030000000000000027,-0.18,-0.4500000000000004,0.0
8.099999999999982,0.212,-0.02,0.0,-0.18,-0.4500000000000004,-0.8999999999999996
8.133333333333315,0.212,-0.026,0.0,-0.23999999999999996,0.4500000000000004,0.0
8.166666666666648,0.212,-0.036,0.030000000000000027,-0.18,0.4500000000000004,1.7999999999999994
8.199999999999982,0.214,-0.038,0.030000000000000027,-0.12000000000000001,-0.4500000000000004,-8.326672684688674e-16
8.233333333333315,0.214,-0.044,0.0,-0.18000000000000005,-0.4500000000000004,-0.9000000000000006
8.266666666666648,0.214,-0.05,0.0,-0.18000000000000005,0.0,1.2490009027033011e-15
8.299999999999981,0.214,-0.056,0.0,-0.17999999999999997,0.0,0.0
8.333333333333314,0.214,-0.062,0.0,-0.18000000000000005,0.0,0.0
8.366666666666648,0.214,-0.068,0.0,-0.17999999999999997,0.0,1.2490009027033011e-15
8.39999999999998,0.214,-0.074,0.0,-0.17999999999999997,0.4500000000000004,0.0
8.433333333333314,0.214,-0.08,0.030000000000000027,-0.17999999999999997,0.0,-0.4500000000000004
8.466666666666647,0.216,-0.086,0.0,-0.21,-0.9000000000000008,-0.45000000000000334
8.49999999999998,0.214,-0.094,-0.030000000000000027,-0.2100000000000002,0.4500000000000004,0.4500000000000004
8.533333333333314,0.214,-0.1,0.030000000000000027,-0.17999999999999997,0.9000000000000008,2.914335439641036e-15
8.566666666666647,0.216,-0.106,0.030000000000000027,-0.21,-0.4500000000000004,-0.4500000000000004
8.59999999999998,0.216,-0.114,0.0,-0.21,0.0,0.4500000000000004
8.633333333333313,0.216,-0.12,0.030000000000000027,-0.17999999999999997,0.4500000000000004,0.4499999999999975
8.666666666666647,0.218,-0.126,0.030000000000000027,-0.18000000000000016,0.0,-2.914335439641036e-15
8.69999999999998,0.218,-0.132,0.030000000000000027,-0.18000000000000016,0.0,6.2450045135165055e-15
8.733333333333313,0.22,-0.138,0.030000000000000027,-0.17999999999999974,0.0,0.4500000000000067
8.766666666666646,0.22,-0.144,0.030000000000000027,-0.14999999999999972,0.0,0.8999999999999946
8.79999999999998,0.222,-0.148,0.030000000000000027,-0.1200000000000001,0.0,0.4499999999999942
8.833333333333313,0.222,-0.152,0.030000000000000027,-0.1200000000000001,0.0,-0.4500000000000004
8.866666666666646,0.224,-0.156,0.030000000000000027,-0.15000000000000013,0.0,0.0
8.899999999999979,0.224,-0.162,0.030000000000000027,-0.1200000000000001,0.0,0.9000000000000008
8.933333333333312,0.226,-0.164,0.030000000000000027,-0.09000000000000008,0.0,6.2450045135165055e-15
8.966666666666645,0.226,-0.168,0.030000000000000027,-0.11999999999999969,0.0,6.2450045135165055e-15
8.999999999999979,0.228,-0.172,0.030000000000000027,-0.08999999999999966,-0.4500000000000004,0.8999999999999946
9.033333333333312,0.228,-0.174,0.0,-0.06000000000000005,0.0,-6.2450045135165055e-15
9.066666666666645,0.228,-0.176,0.030000000000000027,-0.09000000000000008,0.4500000000000004,-0.4500000000000004
9.099999999999978,0.23,-0.18,0.030000000000000027,-0.09000000000000008,-0.4500000000000004,0.4500000000000004
9.133333333333312,0.23,-0.182,0.0,-0.06000000000000005,-0.4500000000000004,0.4500000000000004
9.166666666666645,0.23,-0.184,0.0,-0.06000000000000005,0.0,-0.4500000000000004
9.199999999999978,0.23,-0.186,0.0,-0.09000000000000008,0.0,-0.4500000000000004
9.233333333333311,0.23,-0.19,0.0,-0.09000000000000008,0.0,0.4500000000000004
9.266666666666644,0.23,-0.192,0.0,-0.06000000000000005,0.0,0.4500000000000004
9.299999999999978,0.23,-0.194,0.0,-0.06000000000000005,0.0,0.0
9.33333333333331,0.23,-0.196,0.0,-0.06000000000000005,-0.4500000000000004,0.4500000000000004
9.366666666666644,0.23,-0.198,-0.030000000000000027,-0.030000000000000027,-0.4500000000000004,1.3500000000000012
9.399999999999977,0.228,-0.198,-0.030000000000000027,0.030000000000000027,0.0,1.8000000000000016
9.43333333333331,0.228,-0.196,-0.030000000000000027,0.09000000000000008,0.0,1.8000000000000016
9.466666666666644,0.226,-0.192,-0.030000000000000027,0.15000000000000013,0.0,1.8000000000000016
9.499999999999977,0.226,-0.186,-0.030000000000000027,0.2100000000000002,-0.4500000000000004,2.249999999999996
9.53333333333331,0.224,-0.178,-0.06000000000000005,0.2999999999999999,-0.4500000000000004,2.6999999999999966
9.566666666666643,0.222,-0.166,-0.06000000000000005,0.38999999999999996,0.0,1.8000000000000016
9.599999999999977,0.22,-0.152,-0.06000000000000005,0.42,0.0,0.9000000000000008
9.63333333333331,0.218,-0.138,-0.06000000000000005,0.45,0.0,1.3500000000000036
9.666666666666643,0.216,-0.122,-0.06000000000000005,0.5100000000000002,0.0,1.7999999999999974
9.699999999999976,0.214,-0.104,-0.06000000000000005,0.5699999999999998,0.0,0.8999999999999941
9.73333333333331,0.212,-0.084,-0.06000000000000005,0.5699999999999998,0.4500000000000004,0.45000000000000373
9.766666666666643,0.21,-0.066,-0.030000000000000027,0.6000000000000001,0.0,0.9000000000000025
9.799999999999976,0.21,-0.044,-0.06000000000000005,0.63,-0.9000000000000008,-3.3306690738754696e-15
9.833333333333309,0.206,-0.024,-0.09000000000000008,0.5999999999999999,6.2450045135165055e-15,-0.4500000000000004
9.866666666666642,0.204,-0.004,-0.05999999999999964,0.6,0.4500000000000067,-0.44999999999999707
9.899999999999975,0.202,0.016,-0.05999999999999964,0.5700000000000001,-6.2450045135165055e-15,-1.3499999999999996
9.933333333333309,0.2,0.034,-0.06000000000000005,0.51,-6.2450045135165055e-15,-1.8000000000000007
9.966666666666642,0.198,0.05,-0.06000000000000005,0.45,0.0,-1.8000000000000007
9.999999999999975,0.196,0.064,-0.06000000000000005,0.38999999999999996,0.0,-2.6999999999999997
10.033333333333308,0.194,0.076,-0.06000000000000005,0.27,0.4500000000000004,-3.15
