PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
125, 2399500809, -171.8199462890625, -46.700172424316406, 120.87652587890625, -0.5480564, 0.21996245, -0.3913555, -0.855336606502533, 4.639318466186523, -0.1683609038591385
126, 2399550810, -171.50912475585938, -47.79706954956055, 120.583251953125, 0.16712667, -0.3039661, -1.078186, 2.120939254760742, 22.620195388793945, 1.35722017288208
127, 2399600811, -171.47218322753906, -48.07619094848633, 120.53562927246094, 0.010366978, 0.3766161, 0.12782001, 0.24357062578201294, 5.9526047706604, 0.40212196111679077
128, 2399650812, -171.8502197265625, -48.34850311279297, 120.79936981201172, -0.08977129, -0.12333356, -0.35418224, -3.4143834114074707, 5.215196132659912, -3.6706814765930176
129, 2399700813, -171.84097290039062, -48.62637710571289, 120.7967758178711, -0.07961621, 0.106735036, -0.18798065, 0.3577052354812622, 5.842385292053223, -0.15755243599414825
130, 2399750814, -171.96900939941406, -49.21794891357422, 120.95082092285156, -0.021505076, -0.13475451, -0.46207047, -0.026596777141094208, 11.76339054107666, -3.0730576515197754
131, 2399800815, -171.80999755859375, -49.30249786376953, 120.9067153930664, -0.22754624, -0.02256922, 0.4177704, 2.724287271499634, 2.0905561447143555, 0.927769124507904
132, 2399850816, -171.81781005859375, -49.29106140136719, 121.00169372558594, 0.11211902, -0.054371987, -0.18148327, 1.4950066804885864, -0.0673571228981018, -0.597403347492218
133, 2399900817, -172.641357421875, -49.37550735473633, 121.6998062133789, -0.12562121, -0.25225213, -0.90070057, -5.669406890869141, 0.7799113988876343, -8.646940231323242
134, 2399950818, -173.06610107421875, -49.46470260620117, 122.12491607666016, -0.11696143, -0.3490405, -0.7554445, -1.8258453607559204, 1.4187036752700806, -5.114343643188477
135, 2400000819, -173.4777069091797, -49.12210464477539, 122.58109283447266, 0.68739265, -0.16668501, -0.38771534, -1.105621576309204, -7.163784980773926, -4.510969638824463
136, 2400050820, -174.07821655273438, -48.74129867553711, 123.147216796875, -0.40330476, -0.25064185, -0.06891632, -3.2643795013427734, -8.038052558898926, -5.973465919494629
137, 2400100821, -174.44320678710938, -49.283546447753906, 123.57465362548828, -0.04084565, -0.49788472, -1.1812782, -0.6352619528770447, 10.568411827087402, -6.06887674331665
138, 2400150822, -174.61329650878906, -49.241859436035156, 123.92027282714844, 0.27879128, -0.18152213, -0.38265038, 2.045616865158081, -0.9191506505012512, -3.815884590148926
139, 2400200823, -174.99427795410156, -48.98274230957031, 124.4011459350586, -0.40046212, 0.09485756, 0.0026779175, -0.13996081054210663, -5.3883867263793945, -5.205260276794434
140, 2400250824, -174.99020385742188, -49.459449768066406, 124.54234313964844, -0.24724087, -0.29960236, -0.7631769, 2.431802988052368, 9.678794860839844, -2.0750491619110107
141, 2400300825, -174.87440490722656, -50.30139923095703, 124.6644058227539, 0.054903276, 0.19235748, 0.38665676, 4.390800952911377, 16.97829818725586, -2.45947527885437
142, 2400350826, -175.4364776611328, -50.00092315673828, 125.24092102050781, -0.35738805, 0.23104724, 0.34015656, -2.177964448928833, -6.266777515411377, -6.260003566741943
143, 2400400827, -175.4866485595703, -51.07307052612305, 125.48152160644531, 0.60082084, -0.93342966, -1.8869934, 2.9221420288085938, 21.477020263671875, -4.150701522827148
144, 2400450828, -175.62464904785156, -50.05769348144531, 125.73045349121094, -0.7795689, 0.7008984, 2.0911636, 1.2945231199264526, -20.144739151000977, -0.9842105507850647
145, 2400500829, -175.3982696533203, -51.02197265625, 125.69691467285156, 0.08064504, -0.32683674, -1.4190397, 4.221267223358154, 19.60323143005371, -0.48987898230552673
146, 2400550830, -175.3877410888672, -52.74760055541992, 125.81246948242188, -0.3088491, -0.22988118, -1.8452306, 2.235820770263672, 34.62948989868164, -3.598586320877075
147, 2400600831, -175.72128295898438, -52.7914924621582, 126.099609375, -0.51250446, 0.98506105, 1.1955643, -1.8866361379623413, 0.9477662444114685, -2.9374911785125732
148, 2400650832, -175.25694274902344, -53.53145980834961, 125.9178695678711, -0.17304932, -0.050896246, -0.7410803, 6.588021755218506, 15.266435623168945, 1.6026027202606201
149, 2400700833, -175.64291381835938, -53.729835510253906, 126.16971588134766, -0.37505743, 0.410518, -0.50522614, -3.455148458480835, 4.059491157531738, -2.696657419204712
150, 2400750834, -175.4957733154297, -54.983131408691406, 126.10303497314453, 0.5160371, -0.25071213, -2.0064764, 2.0712969303131104, 25.38825798034668, -0.5676873326301575
151, 2400800835, -175.563720703125, -54.106590270996094, 126.10102844238281, -0.51177627, 0.30407664, 0.4398861, -1.1816445589065552, -17.137052536010742, 1.9837651252746582
152, 2400850836, -175.1956787109375, -53.48535919189453, 125.85246276855469, 0.0908502, 0.21760361, -0.3321705, 3.5605409145355225, -11.812231063842773, 4.521708965301514
153, 2400900837, -175.21749877929688, -53.27598571777344, 125.8238754272461, -0.5140418, 0.5427717, 0.060920715, -0.6876671314239502, -3.8099119663238525, 1.285130500793457
154, 2400950838, -175.10850524902344, -52.752323150634766, 125.73056030273438, -0.07424117, 0.19481166, -0.3633566, 0.9018177390098572, -10.010631561279297, 2.595416307449341
155, 2401000839, -174.89097595214844, -53.49060821533203, 125.62189483642578, -0.5364552, -0.009854016, -0.3897314, 2.819753408432007, 15.152911186218262, 0.6077896356582642
156, 2401050840, -175.11190795898438, -53.05618667602539, 125.7204818725586, -0.7486528, 0.6261332, 0.7303467, -2.6262636184692383, -8.430033683776855, 0.17673444747924805
157, 2401100841, -174.73110961914062, -53.74098587036133, 125.40172576904297, 0.51924497, -0.56643593, -1.4599648, 2.7088241577148438, 14.304356575012207, 3.1678624153137207
158, 2401150842, -175.289306640625, -52.25084686279297, 125.65929412841797, -0.84649765, 0.9040422, 3.8496656, -6.8401265144348145, -29.62996482849121, 0.09755949676036835
159, 2401200843, -175.77545166015625, -53.05391311645508, 125.90613555908203, 1.1235726, -0.46552575, 1.3527536, -5.586319923400879, 16.105989456176758, -3.642984628677368
160, 2401250844, -176.673583984375, -53.2952880859375, 126.43781280517578, -0.43777874, 1.0955784, 7.305523, -9.242892265319824, 4.727555274963379, -6.08100700378418
161, 2401300845, -177.52581787109375, -53.697139739990234, 127.00947570800781, 0.61771876, -0.0020552017, 4.3484907, -7.6349334716796875, 8.011100769042969, -6.604524612426758
162, 2401350846, -178.2104949951172, -52.89735412597656, 127.55885314941406, 0.5901462, 0.6552837, 4.402521, -4.672590732574463, -15.897565841674805, -5.3685197830200195
163, 2401400847, -178.96630859375, -50.86289978027344, 128.17874145507812, -0.45759538, 0.937572, 4.9957056, -5.143875598907471, -40.53322982788086, -6.050375461578369
164, 2401450848, -179.62130737304688, -51.69801330566406, 128.83827209472656, 0.14359166, -1.0211289, 0.39430714, -2.593698740005493, 16.925151824951172, -7.8569111824035645
165, 2401500849, 179.84033203125, -50.46910858154297, 129.4465789794922, -1.6555068, 1.3263212, 5.0166445, -1.0874645709991455, -24.26723861694336, -6.997726917266846
166, 2401550850, 179.26492309570312, -52.424293518066406, 130.20668029785156, 0.29361087, -0.9488459, -2.2116308, 0.5988708734512329, 39.49501419067383, -8.574140548706055
167, 2401600851, 179.4002227783203, -53.30723190307617, 130.50674438476562, -1.2062703, 0.9922642, 0.060188293, 7.700401306152344, 18.017366409301758, -2.820880651473999
168, 2401650852, -178.75619506835938, -54.70939636230469, 129.5336456298828, -0.7231639, -0.37387738, -6.346697, 21.339244842529297, 28.4204158782959, 11.871461868286133
169, 2401700853, -175.79403686523438, -56.37525177001953, 127.6521224975586, -0.12203897, -0.09011266, -8.149489, 28.418989181518555, 34.59950637817383, 20.27716827392578
170, 2401750854, -174.20419311523438, -57.52177047729492, 126.4272232055664, 0.57510185, -0.44983804, -7.8930206, 11.47161865234375, 24.31620979309082, 11.904012680053711
171, 2401800855, -175.11557006835938, -56.748538970947266, 126.79783630371094, -0.22855452, -0.08578651, -2.3373008, -11.79053020477295, -15.460470199584961, -1.9721035957336426
172, 2401850856, -177.16952514648438, -55.83034133911133, 128.0063018798828, 0.78194714, -1.6893431, -1.1602879, -20.75697135925293, -18.912240982055664, -11.556676864624023
173, 2401900857, -178.70001220703125, -54.23662185668945, 129.07298278808594, 1.186156, -1.722993, 0.23040581, -12.914365768432617, -31.97568130493164, -10.47817325592041
174, 2401950858, -178.50062561035156, -53.831298828125, 128.8726043701172, 1.1552712, -0.39002305, 2.5049648, 0.9521158933639526, -7.725545883178711, 3.1426000595092773
175, 2402000859, -178.0746307373047, -54.28108215332031, 128.68251037597656, 0.9128068, -0.78752196, 0.1857109, 5.653202533721924, 9.382367134094238, 2.5536861419677734
176, 2402050860, -177.50704956054688, -54.282657623291016, 128.289306640625, 0.3344031, -0.5399493, 0.04442215, 5.177295207977295, 0.5350715517997742, 5.179207801818848
177, 2402100861, -177.31228637695312, -54.76469802856445, 128.20565795898438, 0.5567225, -0.8691278, -1.30268, 2.743295907974243, 10.003168106079102, 1.1281110048294067
178, 2402150862, -177.6103515625, -54.54358673095703, 128.41908264160156, 0.19983645, -0.55305487, -0.76669025, -2.27001690864563, -4.196660995483398, -1.6767665147781372
179, 2402200863, -177.91737365722656, -54.6600456237793, 128.68968200683594, 9.56859E-4, -0.60490113, -1.1281624, -1.5174037218093872, 2.5364160537719727, -2.630126714706421
180, 2402250864, -178.32342529296875, -54.37672424316406, 129.00242614746094, -0.030442242, -0.15580228, -0.8324337, -2.818262815475464, -5.449279308319092, -2.84924578666687
181, 2402300865, -178.345947265625, -55.3036003112793, 129.12754821777344, 1.0065582, -0.5259029, -3.0385714, 1.8043899536132812, 18.82019805908203, -1.3865293264389038
182, 2402350866, -178.84933471679688, -54.35094451904297, 129.45721435546875, -0.24661079, 0.0925585, -0.4746189, -4.468940734863281, -18.80499839782715, -2.7375948429107666
183, 2402400867, -178.61756896972656, -54.716026306152344, 129.34181213378906, 1.1965604, -0.49465457, -2.48177, 2.966296434402466, 7.663055896759033, 1.7696939706802368
184, 2402450868, -178.9229278564453, -53.352657318115234, 129.51243591308594, -0.5330936, 0.1726631, -0.37709808, -3.137082576751709, -26.966976165771484, -0.8252476453781128
185, 2402500869, -178.81536865234375, -53.08266830444336, 129.4563751220703, 0.051423848, -0.7084415, -2.4782372, 1.4657667875289917, -5.0514302253723145, 1.3697234392166138
186, 2402550870, -178.595458984375, -53.11518096923828, 129.3740692138672, 0.17425518, 0.2897507, -0.623929, 3.28729510307312, 1.0086392164230347, 1.5668596029281616
187, 2402600871, -179.01693725585938, -52.44894790649414, 129.6735076904297, -0.61910945, 0.32052964, 0.519557, -3.4496500492095947, -13.062516212463379, -2.752147674560547
188, 2402650872, -178.8260955810547, -53.35688781738281, 129.6024627685547, 0.39402407, -0.13434693, -0.59708214, 2.8920962810516357, 18.50434684753418, 1.106896996498108
189, 2402700873, -178.9897918701172, -52.75612258911133, 129.67984008789062, -0.9050585, 0.7258194, 2.8554335, -1.828395962715149, -11.696686744689941, -0.10914045572280884
190, 2402750874, -179.06724548339844, -53.70082473754883, 129.7677001953125, 0.43469268, -0.8208976, -0.91651535, 0.06960545480251312, 19.20433235168457, -0.7812049388885498
191, 2402800875, -179.1486053466797, -53.50839614868164, 129.7999267578125, -0.6503112, 0.116195, 1.7548752, -0.9016484618186951, -3.5210602283477783, 0.26878616213798523
192, 2402850876, -179.1630096435547, -54.498714447021484, 129.81381225585938, -0.08869597, -0.6419493, -0.3866949, 0.14640191197395325, 20.13298988342285, 0.13567008078098297
193, 2402900877, -179.2654266357422, -55.60401153564453, 129.90882873535156, 0.062137943, -0.14673011, 0.73003864, -0.28397250175476074, 22.420509338378906, -0.8014938235282898
194, 2402950878, 179.87380981445312, -55.38218688964844, 130.4538116455078, 0.014179215, -0.3121241, 0.9676857, -8.02245044708252, -4.136794090270996, -5.561936855316162
195, 2403000879, 179.98715209960938, -55.777992248535156, 130.28521728515625, 0.10520911, -0.54776686, 0.20480537, -0.3078140914440155, 8.24833869934082, 2.5051474571228027
196, 2403050880, 179.82252502441406, -56.2249641418457, 130.33590698242188, -0.36829525, 0.47607544, 2.2973022, -2.2459030151367188, 9.275015830993652, 0.03799227252602577
197, 2403100881, 179.48509216308594, -58.29192352294922, 130.58213806152344, 0.28050607, -0.41874793, -1.5712061, -2.3956375122070312, 41.68794631958008, -1.8249762058258057
198, 2403150882, 179.0440673828125, -58.03864669799805, 130.6801300048828, -0.43252617, 0.56580895, 1.3959942, -6.947084426879883, -4.718535900115967, -0.5083789825439453
199, 2403200883, 178.93569946289062, -57.88484191894531, 130.49851989746094, 0.3309219, 0.066809475, 1.2368183, -5.034160137176514, -2.7774269580841064, 2.4615859985351562
200, 2403250884, 178.99398803710938, -57.86650466918945, 130.26922607421875, -0.4968103, 0.87625617, 5.575695, -2.513817071914673, -0.07824896275997162, 3.024634838104248
201, 2403300885, 178.37953186035156, -57.889923095703125, 130.59552001953125, -0.09895455, 0.6192362, 4.0733166, -6.547914028167725, 0.8763036131858826, -2.8678882122039795
202, 2403350886, 178.0015106201172, -58.138763427734375, 130.85543823242188, 0.013646807, 0.4243674, 1.9866018, -2.9405014514923096, 5.388401508331299, -2.0024354457855225
203, 2403400887, 177.52511596679688, -54.955894470214844, 131.05999755859375, -1.374269, 1.426459, 6.102127, -5.899997234344482, -63.19356155395508, -4.145328044891357
204, 2403450888, 177.29824829101562, -54.76512145996094, 131.17396545410156, 0.0725465, -0.4029116, 0.21781921, -2.459533452987671, -3.430280923843384, -0.8909766674041748
205, 2403500889, 177.3471221923828, -53.11991500854492, 131.14596557617188, -1.2062565, 1.2594852, 4.386775, 0.7328059673309326, -32.561119079589844, -0.6153743267059326
206, 2403550890, 177.343017578125, -52.94735336303711, 131.2802734375, -0.8244481, 0.3822753, 1.4861956, 2.277501106262207, -3.055177927017212, -1.1840797662734985
207, 2403600891, 177.68984985351562, -52.95402526855469, 131.24046325683594, -0.4561003, 0.54138863, -0.07919121, 6.509973526000977, 0.4275640547275543, 1.0746185779571533
208, 2403650892, 179.10350036621094, -52.248695373535156, 130.44020080566406, -0.48025, 1.1724205, -0.7362108, 15.767084121704102, -14.060025215148926, 9.910810470581055
209, 2403700893, -178.66964721679688, -52.95096206665039, 129.053466796875, -0.19693828, 0.011822159, -6.164665, 22.71232795715332, 14.41981029510498, 17.380590438842773
210, 2403750894, -177.54356384277344, -54.243316650390625, 128.4097137451172, -0.34090242, 0.2073407, -7.242119, 12.365092277526855, 26.3956241607666, 7.372781276702881
211, 2403800895, -177.5538330078125, -55.190879821777344, 128.46461486816406, -0.11967051, 0.03590272, -5.874511, 0.9011420607566833, 19.216960906982422, -0.8552179932594299
212, 2403850896, -177.96055603027344, -55.3529052734375, 128.67674255371094, 0.25972596, -0.33014137, -3.9953065, -4.437870025634766, 3.456571340560913, -1.9524409770965576
213, 2403900897, -178.07223510742188, -54.602622985839844, 128.67185974121094, -0.23221588, 0.06430915, 0.033611298, -2.1034276485443115, -14.679498672485352, 1.1639600992202759
214, 2403950898, -179.02064514160156, -54.05207443237305, 129.3944854736328, -0.1417119, 0.10446973, 0.63792515, -7.018557071685791, -10.903873443603516, -7.5570597648620605
215, 2404000899, -179.48410034179688, -53.420406341552734, 129.8507537841797, -0.019397125, -0.23866244, 1.3023863, -1.7027502059936523, -12.383164405822754, -4.6437153816223145
216, 2404050900, -179.24549865722656, -53.409751892089844, 129.7543487548828, 0.34410802, -0.39331943, 0.5534954, 3.431990146636963, 0.12146615236997604, 1.7399247884750366
217, 2404100901, -179.23687744140625, -53.43706512451172, 129.9132537841797, 0.14549598, -0.23660433, -0.09042454, 2.9321320056915283, 0.8446109890937805, -1.3121517896652222
218, 2404150902, -179.34080505371094, -53.70108413696289, 130.14512634277344, -0.12021555, -0.303101, -0.3626337, 1.860638976097107, 5.570728302001953, -2.230412006378174
219, 2404200903, -179.3799591064453, -53.0967903137207, 130.30873107910156, -0.06163124, 0.042574637, 0.16638088, 2.0517122745513916, -11.780510902404785, -1.2276349067687988
220, 2404250904, -179.67498779296875, -53.22332763671875, 130.6210174560547, -0.025554683, -0.34125087, -0.9375868, -0.6948899626731873, 2.826766014099121, -3.176936388015747
221, 2404300905, -179.9592742919922, -53.30988693237305, 130.8989715576172, 0.054515705, -0.425743, -1.3613148, -1.023065447807312, 2.048391342163086, -2.742403745651245
222, 2404350906, 179.8291473388672, -52.97447204589844, 131.08038330078125, -0.15379703, -0.07800334, -0.22436714, -1.121812105178833, -6.376716613769531, -1.5963435173034668
223, 2404400907, 179.6342010498047, -53.07250213623047, 131.27281188964844, 0.48076585, -0.2043142, -0.7716942, -0.61749666929245, 2.3017988204956055, -1.717856764793396
224, 2404450908, 179.34307861328125, -53.09506607055664, 131.4958953857422, -0.18365344, -0.13688459, -0.39574718, -2.0498616695404053, 0.8075878024101257, -2.086966037750244
225, 2404500909, 178.80177307128906, -53.19489669799805, 131.95669555664062, 0.17131642, -0.275872, -0.9449749, -3.243220567703247, 2.418048858642578, -4.906826972961426
226, 2404550910, 178.7628936767578, -52.962589263916016, 132.02462768554688, -0.06459748, 0.056344375, 0.18377972, 0.5149756669998169, -4.29409122467041, -0.326212078332901
227, 2404600911, 178.517822265625, -52.5893440246582, 132.19717407226562, -0.13625707, 0.2372399, -0.26590443, -1.9461032152175903, -7.079476833343506, -1.6753082275390625
228, 2404650912, 178.79397583007812, -52.87378692626953, 132.07664489746094, 0.12781388, 0.4025057, -1.2537146, 3.811575174331665, 5.985956192016602, 2.1823015213012695
229, 2404700913, 178.603515625, -52.823448181152344, 132.23049926757812, -0.3223077, 0.21824151, -1.2456465, -1.1492247581481934, -0.6307939291000366, -1.2911574840545654
230, 2404750914, 177.95933532714844, -51.751129150390625, 132.53895568847656, -0.4904337, 0.07207812, -0.08700466, -7.792709827423096, -20.991790771484375, -3.8263096809387207
231, 2404800915, 178.44334411621094, -51.95476531982422, 132.22654724121094, -0.21669894, 0.19970246, 0.38014698, 4.971338748931885, 4.282129287719727, 4.575015068054199
232, 2404850916, 177.65431213378906, -51.4912109375, 132.68211364746094, -0.32867715, -0.2634584, -0.46475983, -8.419413566589355, -8.740636825561523, -5.367541790008545
233, 2404900917, 177.72802734375, -52.398677825927734, 132.7584686279297, 0.42964086, 0.25046885, -0.3840742, 2.8807241916656494, 18.505184173583984, 0.3795353174209595
234, 2404950918, 177.13995361328125, -52.42999267578125, 133.15133666992188, -0.6153571, 0.25630823, 0.5075283, -5.3277692794799805, 1.173174262046814, -4.172417163848877
235, 2405000919, 177.0972442626953, -53.54415512084961, 133.2744140625, 0.44901586, -0.123367414, -1.4785557, 1.3182110786437988, 22.662250518798828, 0.22690021991729736
236, 2405050920, 176.66709899902344, -53.16582489013672, 133.4331512451172, -0.60588014, 0.3650163, 0.9185648, -5.849307060241699, -7.118778228759766, -1.7160383462905884
237, 2405100921, 176.86744689941406, -54.800594329833984, 133.38473510742188, 0.8500233, -0.012047125, -1.0067139, 3.4295003414154053, 32.943153381347656, 2.9994564056396484
238, 2405150922, 177.05325317382812, -54.53635025024414, 133.1575164794922, -0.70566416, 0.40625817, 1.3808832, 0.21504227817058563, -5.082016468048096, 2.9319119453430176
239, 2405200923, 177.3693389892578, -54.65505599975586, 132.86343383789062, -0.0046495167, -0.28034604, -1.1974983, 1.7361260652542114, 2.538128614425659, 4.105353832244873
240, 2405250924, 177.75563049316406, -55.32821273803711, 132.52610778808594, -0.68239397, 0.5429009, 1.5448256, 2.402259111404419, 13.619706153869629, 5.027736663818359
241, 2405300925, 178.0718231201172, -55.498382568359375, 132.15162658691406, 0.10261927, -0.15459341, 0.14637852, 0.36860764026641846, 3.578437089920044, 4.957507610321045
242, 2405350926, 178.4507293701172, -55.99773025512695, 131.7876434326172, -0.4439781, 0.23374526, 1.111311, 1.7636997699737549, 10.19067096710205, 4.985671043395996
243, 2405400927, 178.70172119140625, -54.684722900390625, 131.35800170898438, -0.50717056, 0.58565557, 2.09721, -1.8372293710708618, -26.04191780090332, 4.817783355712891
244, 2405450928, 178.950927734375, -55.895809173583984, 131.11119079589844, 0.08338844, -0.093396455, -0.17509842, 1.129819393157959, 24.49042510986328, 3.8942131996154785
245, 2405500929, 179.42977905273438, -56.48066329956055, 130.69398498535156, -0.1396775, 0.34604746, 0.21396923, 2.8518130779266357, 11.960277557373047, 5.395872592926025
246, 2405550930, 179.53050231933594, -57.63966751098633, 130.5230712890625, 0.35983014, -0.16685835, -0.83434486, -0.6458954215049744, 23.49196434020996, 2.6570377349853516
247, 2405600931, 179.63453674316406, -57.01616287231445, 130.22227478027344, -0.21979907, 0.2947756, 2.1494627, -2.775041341781616, -12.162934303283691, 3.745044469833374
248, 2405650932, 179.5745391845703, -56.630855560302734, 130.0268096923828, 0.06444504, -0.04142522, 2.496767, -4.262868881225586, -7.3902812004089355, 2.674267053604126
249, 2405700933, 179.4728240966797, -56.46535110473633, 129.96188354492188, -0.00833301, 0.41491112, 4.685424, -2.9112346172332764, -2.9853532314300537, 1.2772183418273926
250, 2405750934, 178.93667602539062, -55.95856857299805, 130.30120849609375, -0.77261096, 0.29428118, 4.8567247, -4.872456073760986, -9.753666877746582, -3.3263943195343018
251, 2405800935, 178.4203338623047, -56.030418395996094, 130.73741149902344, -0.5192327, 0.30278876, 3.76935, -2.888047933578491, 1.8746613264083862, -4.2565226554870605
252, 2405850936, 177.39102172851562, -54.290199279785156, 131.6329803466797, -1.2576153, 0.89907193, 5.239437, -5.674567222595215, -34.08209228515625, -10.911519050598145
253, 2405900937, 176.19869995117188, -54.62517547607422, 132.81024169921875, -0.33118898, -0.1782289, 1.1533165, -4.480254173278809, 7.773237705230713, -12.70527172088623
254, 2405950938, 175.76580810546875, -53.44513702392578, 133.4283447265625, -1.2758473, 1.0094317, 3.9934034, 1.554867148399353, -22.716552734375, -8.312504768371582
255, 2406000939, 175.80517578125, -53.61833572387695, 133.74327087402344, -0.3902192, 0.26726037, -0.03528118, 6.061734676361084, 4.041768550872803, -2.8969128131866455
256, 2406050940, 176.73402404785156, -53.97883224487305, 133.42176818847656, 0.42261717, -0.2502903, -4.4716225, 13.594664573669434, 7.258776664733887, 4.841700077056885
257, 2406100941, 179.7560272216797, -53.91533660888672, 131.34718322753906, -0.32697856, 0.47203913, -5.4708853, 27.098411560058594, -1.7072877883911133, 24.950328826904297
258, 2406150942, -178.91244506835938, -55.73590087890625, 130.78567504882812, 0.011220015, 0.10068149, -7.37671, 17.654762268066406, 36.76530075073242, 6.784639358520508
259, 2406200943, -178.6419677734375, -57.90550994873047, 130.8926544189453, 0.66852367, -0.175164, -5.6709175, 7.406157970428467, 43.66510772705078, -1.511841058731079
260, 2406250944, -178.7071990966797, -57.907039642333984, 131.096923828125, 0.34739837, -0.167319, -2.8671832, 2.3652031421661377, 0.2914448380470276, -1.587206482887268
261, 2406300945, -179.43922424316406, -57.22869110107422, 131.5435333251953, -0.36914036, -0.90785587, -0.54360294, -6.890160083770752, -13.330795288085938, -3.986008405685425
262, 2406350946, 179.7849578857422, -56.7603759765625, 132.10179138183594, 0.6188157, -1.1078094, -0.49698925, -5.947253227233887, -9.0698823928833, -5.468639373779297
263, 2406400947, 179.546142578125, -56.00687789916992, 132.36367797851562, 0.5668903, -0.9188306, 0.09753513, -0.2058037519454956, -14.735033988952637, -2.4046266078948975
264, 2406450948, 179.58863830566406, -55.466575622558594, 132.4095458984375, 0.25648335, -0.5220676, 0.29903412, 1.813238501548767, -10.480605125427246, -0.014087035320699215
265, 2406500949, 179.47381591796875, -55.51023483276367, 132.63375854492188, 0.6252869, -0.60005146, -0.13787174, 1.6054468154907227, 1.2160868644714355, -1.9496004581451416
266, 2406550950, 179.72882080078125, -55.08257293701172, 132.5074462890625, 0.49166593, -0.14693674, 0.24230385, 3.2283034324645996, -8.236839294433594, 1.9639208316802979
267, 2406600951, 179.5420684814453, -54.881683349609375, 132.64697265625, 0.15796398, -0.2740119, -0.3049507, -1.2438470125198364, -3.6796798706054688, -1.0410200357437134
268, 2406650952, 179.42112731933594, -54.97254943847656, 132.70742797851562, 0.24847443, -0.27473018, 0.03476143, -1.2229042053222656, 2.1516315937042236, -0.09253016859292984
269, 2406700953, 179.3095703125, -54.88600158691406, 132.77511596679688, 0.46666822, -0.023843579, 0.20569801, -0.917143702507019, -1.3925155401229858, -0.21101447939872742
270, 2406750954, 179.18118286132812, -54.929420471191406, 132.74502563476562, -0.04586173, -0.28986356, 0.018839836, -2.8535499572753906, 1.1936652660369873, 0.9437234997749329
271, 2406800955, 179.663818359375, -55.347320556640625, 132.35986328125, 0.34131008, -0.0020980043, -0.44483948, 3.537900686264038, 8.644667625427246, 5.073617458343506
272, 2406850956, 179.6165008544922, -55.56680679321289, 132.32972717285156, -0.10109558, -0.07986252, -1.463727, -1.2369704246520996, 4.720592021942139, 0.956167459487915
273, 2406900957, 179.31590270996094, -55.46300506591797, 132.41006469726562, -0.25243643, -0.3344013, -2.2451024, -4.480279445648193, -1.7348688840866089, -0.34291163086891174
274, 2406950958, 179.08416748046875, -54.61920928955078, 132.36172485351562, -0.24880524, -0.12659897, -0.9449377, -5.220558166503906, -16.5479793548584, 0.9049969911575317
275, 2407000959, 179.01837158203125, -54.371952056884766, 132.23892211914062, -0.041951146, -0.25567546, -1.0596867, -3.1108667850494385, -4.632049083709717, 1.931265950202942
276, 2407050960, 178.8382110595703, -54.10393142700195, 132.20289611816406, -0.020005304, -0.5726365, -1.7884693, -3.9807512760162354, -5.031309127807617, 0.9062401652336121
277, 2407100961, 179.38027954101562, -54.30812072753906, 131.72372436523438, 1.8168423, 0.22955814, -1.6687927, 3.272265672683716, 4.332911491394043, 6.253829479217529
278, 2407150962, 179.08941650390625, -53.809627532958984, 131.7954864501953, -0.4171789, -0.20117372, -1.0042343, -4.450295448303223, -9.617480278015137, -0.3890156149864197
279, 2407200963, 178.83656311035156, -53.558780670166016, 131.7919921875, 0.22967319, -0.23657237, -1.421422, -4.906592845916748, -4.677982330322266, 0.536608099937439
280, 2407250964, 179.05026245117188, -53.10142135620117, 131.4065399169922, -0.3583697, -0.10620654, -0.07459545, -1.7058027982711792, -8.889150619506836, 5.021100044250488
281, 2407300965, 178.72647094726562, -52.31393051147461, 131.36216735839844, -0.25065458, -0.21171896, -0.5973015, -6.975630760192871, -15.417644500732422, 0.8186811208724976
282, 2407350966, 179.0500030517578, -53.254173278808594, 131.0252227783203, 0.05557426, 0.50004363, 1.035491, 1.3063255548477173, 19.060876846313477, 5.02731990814209
283, 2407400967, 179.01280212402344, -52.10684585571289, 130.759521484375, -1.165705, 0.715838, 3.8238602, -4.762423515319824, -22.658212661743164, 3.4190497398376465
284, 2407450968, 179.25726318359375, -54.57209014892578, 130.61270141601562, 0.18609332, -0.3342433, -0.42041492, 2.7351109981536865, 49.60893630981445, 3.083787202835083
285, 2407500969, 178.82260131835938, -54.56025695800781, 130.7044677734375, -0.7451044, 0.52849513, 1.7697906, -6.992537498474121, 0.11808538436889648, -0.48224514722824097
286, 2407550970, 178.95790100097656, -56.21771240234375, 130.62997436523438, 0.2633937, -0.3478949, -0.8350277, 1.6837129592895508, 33.46134948730469, 2.073219060897827
287, 2407600971, 178.5582733154297, -56.15726089477539, 130.72682189941406, -0.97896576, 0.39519316, 1.4470491, -6.1802659034729, -0.8500950336456299, -0.5195115208625793
288, 2407650972, 178.16184997558594, -58.090110778808594, 131.01556396484375, 0.2792582, -0.5759786, -2.5559125, -2.871429920196533, 39.06278610229492, -1.4451515674591064
289, 2407700973, 178.0369415283203, -58.28367233276367, 130.9606170654297, -0.44548234, 0.4614883, 1.8798456, -3.2292051315307617, 4.183998107910156, 1.2892184257507324
290, 2407750974, 177.54490661621094, -57.88956832885742, 131.15975952148438, -0.4262517, 0.17221718, 1.9030361, -6.253568649291992, -7.462777614593506, -1.8281289339065552
