Time (s),L_Position_X,R_Position_X,L_Position_Z,R_Position_Z,Reps,Status,Summary
4.800096,0.236285976,0.235003971,0.207214588,0.201299708,0,0,
4.83343,0.237349491,0.233497134,0.205370855,0.199891656,0,0,
4.866764,0.238162063,0.235011521,0.200680187,0.19546126,0,0,
4.900098,0.239656602,0.236418383,0.194488832,0.189445419,0,0,
4.933432,0.242275214,0.23663348,0.187754693,0.182858336,0,0,
4.966766,0.244383882,0.235877457,0.181001583,0.176240175,0,0,
5.0001,0.24293048,0.234740461,0.174361881,0.169725599,0,0,
5.033434,0.237032736,0.233722928,0.167679396,0.163176784,0,0,
5.066768,0.23033674,0.233054762,0.160641523,0.156325743,0,0,
5.100102,0.227863031,0.232716952,0.152900943,0.148886329,0,0,
5.133436,0.230579773,0.232583407,0.144162311,0.140623452,0,0,
5.16677,0.234862339,0.23254255,0.134244876,0.131392295,0,0,
5.200104,0.23702671,0.23253651,0.123135425,0.121163167,0,0,
5.233438,0.236564808,0.232551482,0.111008742,0.110027328,0,0,
5.266772,0.23513162,0.232604415,0.098180304,0.098168149,0,0,
5.300106,0.234165975,0.232734131,0.084999849,0.085801133,0,0,
5.33344,0.233973173,0.232976042,0.071742326,0.073110105,0,0,
5.366774,0.234132596,0.233311005,0.058551884,0.060208904,0,0,
5.400108,0.234120889,0.233635018,0.045456173,0.047146878,0,0,
5.433442,0.233700858,0.233826856,0.032431825,0.033959993,0,0,
5.466776,0.233031645,0.233900339,0.019482504,0.020741469,0,0,
5.50011,0.232518508,0.234082663,0.006687044,0.007682824,0,0,
5.533444,0.232559243,0.234665356,-0.005807106,-0.004950141,0,0,
5.566778,0.233346811,0.235690397,-0.017835089,-0.016893869,0,0,
5.600112,0.234723394,0.236776822,-0.029272889,-0.027966201,0,0,
5.633446,0.236134213,0.23737182,-0.040064881,-0.03810547,0,0,
5.66678,0.236890521,0.237277211,-0.050210165,-0.047360748,0,0,
5.700114,0.236690042,0.236864136,-0.059729738,-0.055851513,0,0,
5.733448,0.235884018,0.23665305,-0.068646356,-0.06372508,0,0,
5.766782,0.235145481,0.23673588,-0.076989912,-0.071131557,0,0,
5.800116,0.234878236,0.236756057,-0.084812798,-0.078213388,0,0,
5.83345,0.234961663,0.236443223,-0.092188586,-0.085091493,0,0,
5.866784,0.235020796,0.235998726,-0.099182813,-0.091838714,0,0,
5.900118,0.234899578,0.235880243,-0.105811261,-0.098453419,0,0,
5.933452,0.234825683,0.236321471,-0.112017069,-0.104857537,0,0,
5.966786,0.235067341,0.237160422,-0.117690273,-0.110930307,0,0,
6.00012,0.235489005,0.238045168,-0.122724062,-0.116561696,0,0,
6.033454,0.235588968,0.238652011,-0.127072814,-0.121692363,0,0,
6.066788,0.235010421,0.238723724,-0.130773258,-0.126315556,0,0,
6.100122,0.233905638,0.238100059,-0.133913377,-0.130440771,0,0,
6.133456,0.232752136,0.236858734,-0.136558642,-0.134033547,1,0,
6.16679,0.231920206,0.235368382,-0.138649639,-0.136939252,1,0,
6.200124,0.231482207,0.234086582,-0.139882489,-0.138792062,1,0,
6.233458,0.231337949,0.23329766,-0.139604719,-0.138931996,1,0,
6.266792,0.231419375,0.233073015,-0.13679595,-0.136391294,1,0,
6.300126,0.231810574,0.233423483,-0.13020119,-0.130013082,1,0,
6.33346,0.232745462,0.234375739,-0.118617227,-0.118702629,1,0,
6.366794,0.234429247,0.235826482,-0.101242769,-0.101728516,1,0,
6.400128,0.236685309,0.23733579,-0.077959039,-0.078956314,1,0,
6.433462,0.238730771,0.238171886,-0.049438244,-0.050934839,1,0,
6.466796,0.239530095,0.237731427,-0.017058386,-0.018831293,1,0,
6.50013,0.238616175,0.23611406,0.017320402,0.015728195,1,0,
6.533464,0.236538832,0.234343629,0.051634002,0.050845659,1,0,
6.566798,0.234411308,0.233683217,0.083878932,0.084533739,1,0,
6.600132,0.23309525,0.234330129,0.112327572,0.114903807,1,0,
6.633466,0.232834208,0.235210442,0.135687392,0.140377269,1,0,
6.6668,0.233438502,0.236025836,0.153208069,0.159899457,1,0,
6.700134,0.234707196,0.239007906,0.164726375,0.173086461,1,0,
6.733468,0.236901403,0.245653045,0.170627796,0.180230314,1,0,
6.766802,0.240776382,0.250181281,0.171724275,0.182150619,1,0,
6.800136,0.246145113,0.243034183,0.169081523,0.179960966,1,0,
6.83347,0.249617752,0.22935364,0.163841359,0.174844386,1,0,
6.866804,0.24620219,0.23116983,0.157072128,0.167895109,1,0,
6.900138,0.237155305,0.24984067,0.149662591,0.160029184,1,0,
6.933472,0.232469075,0.253352269,0.142259052,0.151934325,1,0,
6.966806,0.236468102,0.236810168,0.135233327,0.144034084,1,0,
7.00014,0.238586103,0.23435603,0.128670595,0.136469484,1,0,
7.033474,0.233121427,0.240634132,0.122383529,0.129118582,1,0,
7.066808,0.230221308,0.231100902,0.115970948,0.121662686,1,0,
7.100142,0.232217346,0.229986692,0.10892515,0.113685167,1,0,
7.133476,0.231765392,0.23911882,0.100766222,0.104780924,1,0,
7.16681,0.233704518,0.229676872,0.091168314,0.094658972,1,0,
7.200144,0.23915026,0.228070478,0.080043165,0.083218039,1,0,
7.233478,0.235853805,0.246242908,0.067557632,0.070571399,1,0,
7.266812,0.229606164,0.243224252,0.054084337,0.057013394,1,0,
7.300146,0.236419544,0.227308704,0.040105678,0.042946011,1,0,
7.33348,0.246710769,0.2318427,0.026103631,0.02879173,1,0,
7.366814,0.243272599,0.239157425,0.012469116,0.01491138,1,0,
7.400148,0.232168948,0.233105247,-0.00054761,0.00154291,1,0,
7.433482,0.227731168,0.232870778,-0.012840831,-0.011219472,1,0,
7.466816,0.230789472,0.244377292,-0.024416163,-0.023393565,1,0,
7.50015,0.234480347,0.250724007,-0.035340864,-0.035039563,1,0,
7.533484,0.23595422,0.246027593,-0.045699264,-0.046193144,1,0,
7.566818,0.236470488,0.239821074,-0.055561561,-0.056838933,1,0,
7.600152,0.237072318,0.238300798,-0.064966508,-0.066932253,1,0,
7.633486,0.23746667,0.239352529,-0.07391976,-0.076443937,1,0,
7.66682,0.237266446,0.239922298,-0.082405529,-0.085389935,1,0,
7.700154,0.236792504,0.239776939,-0.090405149,-0.093825657,1,0,
7.733488,0.236642055,0.239702985,-0.097919623,-0.101817902,1,0,
7.766822,0.236922472,0.23971714,-0.104990241,-0.10942209,1,0,
7.800156,0.237209228,0.239379201,-0.111699967,-0.116676395,1,0,
7.83349,0.237198178,0.238702776,-0.118140467,-0.12360082,1,0,
7.866824,0.23710912,0.238248093,-0.124355881,-0.130188607,1,0,
7.900158,0.237330683,0.238476585,-0.130302376,-0.136397596,1,0,
7.933492,0.237882102,0.239235738,-0.135859369,-0.142159931,1,0,
7.966826,0.238410013,0.239964768,-0.140890797,-0.147414171,1,0,
8.00016,0.238567005,0.24033187,-0.145315617,-0.152139313,1,0,
8.033494,0.238192332,0.240450277,-0.149138175,-0.156360349,1,0,
8.066828,0.237252087,0.240423686,-0.152413627,-0.160110146,1,0,
8.100162,0.235877479,0.240014603,-0.155161848,-0.163360492,1,0,
8.133496,0.234472558,0.239018382,-0.157271748,-0.165952485,1,0,
8.16683,0.233593303,0.237729709,-0.158434444,-0.167547945,1,0,
8.200164,0.233606343,0.236712337,-0.158111024,-0.167600176,1,0,
8.233498,0.234409637,0.236182299,-0.155520363,-0.165336228,2,0,
8.266832,0.235436808,0.235868364,-0.149658584,-0.159771919,2,0,
8.300166,0.236020705,0.235481614,-0.13940241,-0.149812164,2,0,
8.3335,0.235918445,0.235132575,-0.123737152,-0.134468645,2,0,
8.366834,0.235487254,0.235195197,-0.102072518,-0.113153181,2,0,
8.400168,0.235241932,0.235814034,-0.074527698,-0.085938388,2,0,
8.433502,0.235265714,0.236614691,-0.042055797,-0.053673737,2,0,
8.466836,0.235169713,0.236948068,-0.006351761,-0.017908905,2,0,
8.50017,0.234607479,0.236448733,0.030410956,0.019335677,2,0,
8.533504,0.233687387,0.235331145,0.065913513,0.055856509,2,0,
8.566838,0.232849932,0.234136575,0.098003848,0.089531583,2,0,
8.600172,0.232457166,0.233272154,0.124944916,0.118540551,2,0,
8.633506,0.232551056,0.232822621,0.145593423,0.141557224,2,0,
8.66684,0.23293951,0.232684401,0.159506088,0.157908644,2,0,
8.700174,0.233523521,0.23275315,0.166954986,0.167651958,2,0,
8.733508,0.23463911,0.232979954,0.16883207,0.171517136,2,0,
8.766842,0.236888719,0.233312693,0.166449434,0.170712383,2,0,
8.800176,0.23993198,0.233643022,0.161282519,0.16665276,2,0,
8.83351,0.241189225,0.233878918,0.154725375,0.16070102,2,0,
8.866844,0.237734204,0.234151919,0.147908604,0.1539848,2,0,
8.900178,0.232226655,0.234972784,0.14159193,0.147303827,2,0,
8.933512,0.233752249,0.236983212,0.136124434,0.141106186,2,0,
8.966846,0.244175094,0.240071615,0.131471514,0.135512707,2,0,
9.00018,0.248075498,0.242477727,0.12730909,0.130383733,2,0,
9.033514,0.235833529,0.241589578,0.123166948,0.125418151,2,0,
9.066848,0.228382841,0.236943262,0.11857571,0.120252401,2,0,
9.100182,0.242434846,0.232129717,0.113158656,0.114523454,2,0,
9.133516,0.252747103,0.231870543,0.106639662,0.107889415,2,0,
9.16685,0.241493945,0.236814428,0.098808126,0.100040786,2,0,
9.200184,0.23475064,0.242755355,0.089519303,0.090747857,2,0,
9.233518,0.240833362,0.245278176,0.078757816,0.079952855,2,0,
9.266852,0.236676337,0.243744636,0.066708378,0.067852737,2,0,
9.300186,0.230135912,0.240512898,0.053755452,0.054893874,2,0,
9.33352,0.241116716,0.237814044,0.040385978,0.041648883,2,0,
9.366854,0.251679592,0.23624373,0.027041042,0.028628814,2,0,
9.400188,0.243774083,0.235463001,0.013998201,0.016129485,2,0,
9.433522,0.233043702,0.235283308,0.001344235,0.00418734,2,0,
9.466856,0.234576121,0.235857985,-0.010960506,-0.007346321,2,0,
9.50019,0.241162588,0.2371618,-0.022976268,-0.018664713,2,0,
9.533524,0.242606224,0.238594909,-0.034699628,-0.029874224,2,0,
9.566858,0.239242362,0.23928115,-0.046039569,-0.040931893,2,0,
9.600192,0.235827072,0.238844534,-0.056854269,-0.05166956,2,0,
9.633526,0.234736682,0.237829037,-0.067019031,-0.061879145,2,0,
9.66686,0.235821714,0.237258424,-0.076485029,-0.071409234,2,0,
9.700194,0.238077174,0.237777402,-0.08529834,-0.08022361,2,0,
9.733528,0.240235174,0.23915501,-0.093572216,-0.08839535,2,0,
9.766862,0.241079093,0.240467535,-0.101429103,-0.09604647,2,0,
9.800196,0.240181989,0.240790136,-0.108939731,-0.103271159,2,0,
9.83353,0.238335993,0.239933427,-0.116084442,-0.110082945,2,0,
9.866864,0.236916351,0.238608567,-0.122754297,-0.11640838,2,0,
9.900198,0.236708851,0.237802422,-0.128795931,-0.122128098,2,0,
9.933532,0.237374857,0.237945721,-0.134083929,-0.127146356,2,0,
9.966866,0.237988644,0.238651464,-0.138587603,-0.131454856,2,0,
10.0002,0.237978065,0.239145768,-0.142396735,-0.135155826,2,0,
10.033534,0.237475904,0.238903182,-0.14568759,-0.138429194,2,0,
10.066868,0.236871565,0.237976167,-0.148640168,-0.141457748,2,0,
10.100202,0.236337204,0.236830782,-0.151342729,-0.144343266,2,0,
10.133536,0.235937431,0.235900419,-0.153726108,-0.147046949,2,0,
10.16687,0.235901848,0.235307881,-0.155555231,-0.149370913,2,0,
10.200204,0.236412126,0.234963829,-0.156468723,-0.150970171,3,0,
10.233538,0.237151171,0.234773715,-0.156014703,-0.151362184,3,0,
10.266872,0.237388947,0.234667628,-0.153625835,-0.149905856,3,0,
10.300206,0.236681131,0.234568169,-0.148539529,-0.145761863,3,0,
10.33354,0.235378868,0.234504283,-0.139757168,-0.137897032,3,0,
10.366874,0.234370893,0.234739247,-0.126158646,-0.125209078,3,0,
10.400208,0.234389883,0.235617454,-0.106805232,-0.106792788,3,0,
10.433542,0.235533409,0.237137595,-0.081329906,-0.082271519,3,0,
10.466876,0.237268404,0.238678586,-0.050230123,-0.052052205,3,0,
10.50021,0.238821266,0.239318462,-0.014909918,-0.017383478,3,0,
10.533544,0.239635561,0.238584925,0.022549725,0.019807463,3,0,
10.566878,0.239525079,0.236864489,0.059775838,0.057222528,3,0,
10.600212,0.238538737,0.235015844,0.094484036,0.09253109,3,0,
10.633546,0.236906622,0.233671359,0.124757325,0.123660071,3,0,
10.66688,0.235111813,0.232949159,0.149211891,0.149011218,3,0,
10.700214,0.233767438,0.232652686,0.167076706,0.167607904,3,0,
10.733548,0.233269081,0.232558091,0.178211048,0.179172867,3,0,
10.766882,0.233544166,0.232534407,0.183075121,0.184131959,3,0,
10.800216,0.234103292,0.232529726,0.18265713,0.18353581,3,0,
10.83355,0.234358036,0.232528993,0.178342204,0.178890535,3,0,
10.866884,0.234011207,0.232528902,0.17170638,0.171900667,3,0,
10.900218,0.23321592,0.232528893,0.164252408,0.164162725,3,0,
10.933552,0.232365768,0.232528893,0.157152593,0.156887335,3,0,
10.966886,0.231761505,0.232528894,0.15108331,0.150735935,3,0,
11.00022,0.231481694,0.232528911,0.146205726,0.145819903,3,0,
11.033554,0.231478616,0.232529043,0.142285303,0.14184427,3,0,
11.066888,0.231697166,0.232529891,0.138886668,0.138322878,3,0,
11.100222,0.232100307,0.23253418,0.135560347,0.134776153,3,0,
11.133556,0.232662894,0.232551316,0.131956547,0.130848024,3,0,
11.16689,0.233414812,0.232605071,0.127843394,0.126325098,3,0,
11.200224,0.234449184,0.232736418,0.123055333,0.121084398,3,0,
11.233558,0.235738121,0.232983547,0.117429111,0.115020269,3,0,
11.266892,0.236888483,0.233336885,0.110782009,0.108001933,3,0,
11.300226,0.23726199,0.233722642,0.102953923,0.099890473,3,0,
11.33356,0.236521621,0.234088279,0.093889177,0.090604507,3,0,
11.366894,0.235006857,0.234542152,0.083699591,0.080189447,3,0,
11.400228,0.233477194,0.23533967,0.072656368,0.068841617,3,0,
11.433562,0.232577531,0.236610143,0.061105595,0.05686771,3,0,
11.466896,0.232608233,0.238096704,0.049351882,0.044598654,3,0,
11.50023,0.23359257,0.239309736,0.037573294,0.032301856,3,0,
11.533564,0.235270897,0.239998945,0.025810669,0.020135083,3,0,
11.566898,0.237012122,0.240335987,0.01402538,0.008154922,3,0,
11.600232,0.238013234,0.240540115,0.002175542,-0.003644938,3,0,
11.633566,0.23783725,0.240479704,-0.009739129,-0.01529761,3,0,
11.6669,0.23676016,0.239842799,-0.021674639,-0.026838886,3,0,
11.700234,0.235541054,0.238698789,-0.033559792,-0.03828732,3,0,
11.733568,0.234918501,0.237742461,-0.045308551,-0.049622736,3,0,
11.766902,0.235280054,0.237838741,-0.056820896,-0.060770058,3,0,
11.800236,0.236518649,0.239223516,-0.067980811,-0.071603718,3,0,
11.83357,0.238023425,0.241122779,-0.078662297,-0.081978397,3,0,
11.866904,0.239020113,0.242262889,-0.088745851,-0.091769476,3,0,
11.900238,0.239175473,0.2418823,-0.098138145,-0.100896567,3,0,
11.933572,0.23879706,0.24025335,-0.106785148,-0.109321167,3,0,
11.966906,0.238342442,0.238283977,-0.114675311,-0.11703484,3,0,
12.00024,0.237943499,0.236818489,-0.121837548,-0.124057281,3,0,
12.033574,0.237549847,0.236287876,-0.128339021,-0.130445077,3,0,
12.066908,0.237244697,0.236633454,-0.134279615,-0.136295983,3,0,
12.100242,0.237138805,0.237311067,-0.139773783,-0.141733664,3,0,
12.133576,0.237114939,0.237561139,-0.144915969,-0.146870804,3,0,
12.16691,0.236911042,0.236961819,-0.149741292,-0.151764876,3,0,
12.200244,0.236383074,0.235773804,-0.154204261,-0.156390302,3,0,
12.233578,0.235600512,0.234738105,-0.158190798,-0.160644497,4,0,
12.266912,0.234837319,0.234617423,-0.161554286,-0.164381945,4,0,
12.300246,0.234562401,0.235782048,-0.164141162,-0.167441919,4,0,
12.33358,0.235241614,0.237681407,-0.165761361,-0.169622647,4,0,
12.366914,0.236897202,0.238559682,-0.166077338,-0.170575733,4,0,
12.400248,0.238858901,0.236832081,-0.164443469,-0.169653121,4,0,
12.433582,0.240185958,0.233651283,-0.159803493,-0.16580851,4,0,
12.466916,0.240489689,0.232171667,-0.150778355,-0.157676746,4,0,
12.50025,0.240215134,0.232471004,-0.135996426,-0.14388246,4,0,
12.533584,0.240024699,0.231033185,-0.114565281,-0.123489407,4,0,
12.566918,0.240104129,0.228440442,-0.086471577,-0.096393369,4,0,
12.600252,0.240155246,0.230811945,-0.05272298,-0.06347806,4,0,
12.633586,0.239786913,0.238405735,-0.015195228,-0.026486962,4,0,
12.66692,0.238778374,0.241640132,0.023712412,0.012299514,4,0,
12.700254,0.237230094,0.235030502,0.061474631,0.050445373,4,0,
12.733588,0.235630446,0.226377514,0.095790452,0.085691444,4,0,
12.766922,0.234601982,0.22582748,0.124831998,0.116183831,4,0,
12.800256,0.234406765,0.232832779,0.147381414,0.140600272,4,0,
12.83359,0.234706142,0.239116385,0.162888346,0.158218565,4,0,
12.866924,0.234862926,0.239645208,0.171483089,0.168962768,4,0,
12.900258,0.234508204,0.236254724,0.17393746,0.173408196,4,0,
12.933592,0.233820743,0.232998799,0.17153638,0.172691046,4,0,
12.966926,0.23327397,0.231714337,0.165851205,0.168302078,4,0,
13.00026,0.233157819,0.231907601,0.158461675,0.161811,4,0,
13.033594,0.23335631,0.232592036,0.150702639,0.15460189,4,0,
13.066928,0.233534467,0.233252598,0.143497297,0.147685042,4,0,
13.100262,0.233481027,0.233721528,0.137300193,0.141615476,4,0,
13.133596,0.233248996,0.233907404,0.132137108,0.136514637,4,0,
13.16693,0.23301033,0.233794311,0.127713644,0.132170568,4,0,
13.200264,0.232879601,0.233522256,0.123566423,0.128184178,4,0,
13.233598,0.232927196,0.233333632,0.119226846,0.124123102,4,0,
13.266932,0.233288754,0.23341749,0.114350974,0.11963898,4,0,
13.300266,0.234168916,0.233794156,0.108768676,0.114515443,4,0,
13.3336,0.235684879,0.234327573,0.102441105,0.108645486,4,0,
13.366934,0.237615357,0.23486705,0.095367938,0.101969788,4,0,
13.400268,0.239258511,0.235394206,0.087512606,0.094423071,4,0,
13.433602,0.239732659,0.235976037,0.07879345,0.085924704,4,0,
13.466936,0.238687218,0.236542216,0.069140238,0.076418431,4,0,
13.50027,0.236726897,0.236813644,0.058572567,0.065934112,4,0,
13.533604,0.235002993,0.236567009,0.047243069,0.054630526,4,0,
13.566938,0.234368323,0.235948027,0.035414406,0.042787819,4,0,
13.600272,0.234865634,0.235453728,0.023386016,0.030744792,4,0,
13.633606,0.235829523,0.235575314,0.011414078,0.018806349,4,0,
13.66694,0.236427069,0.236382424,-0.000338653,0.007164302,4,0,
13.700274,0.236263678,0.237369607,-0.011809527,-0.004130606,4,0,
13.733608,0.235573489,0.237775445,-0.023007868,-0.015135751,4,0,
13.766942,0.234851609,0.237201726,-0.033973339,-0.025946098,4,0,
13.800276,0.23441077,0.235958666,-0.044739011,-0.036624987,4,0,
13.83361,0.234348538,0.234803863,-0.055307682,-0.047168327,4,0,
13.866944,0.234772923,0.23441392,-0.065644845,-0.057512217,4,0,
13.900278,0.235823854,0.235054924,-0.075686478,-0.067567553,4,0,
13.933612,0.237380927,0.236487979,-0.085352077,-0.077252749,4,0,
13.966946,0.238834401,0.238038207,-0.094553919,-0.086505959,4,0,
14.00028,0.239377859,0.238983998,-0.103203039,-0.095277871,4,0,
14.033614,0.238723203,0.239173814,-0.11121778,-0.103519039,4,0,
14.066948,0.237456793,0.239206624,-0.118538763,-0.111177525,4,0,
14.100282,0.236526789,0.239767838,-0.125149006,-0.118214093,4,0,
14.133616,0.236425849,0.24079763,-0.131089274,-0.124627576,4,0,
14.16695,0.236955785,0.241522581,-0.136453396,-0.130472098,4,0,
14.200284,0.237603748,0.241306537,-0.141358126,-0.135849062,4,0,
14.233618,0.237919296,0.240238746,-0.145900857,-0.140871404,4,0,
14.266952,0.23765201,0.238857052,-0.1501253,-0.145615823,4,0,
14.300286,0.236843536,0.237577162,-0.154005961,-0.150085904,4,0,
14.33362,0.235848361,0.236543118,-0.157451662,-0.154201553,4,0,
14.366954,0.23511708,0.23586241,-0.160323236,-0.15781494,5,0,
14.400288,0.234935726,0.235849257,-0.162452637,-0.160735409,5,0,
14.433622,0.23537394,0.237073888,-0.16363988,-0.162731542,5,0,
14.466956,0.236279343,0.239888878,-0.163605423,-0.16348181,5,0,
14.50029,0.237178393,0.243057834,-0.161899863,-0.162478968,5,0,
14.533624,0.237400394,0.242896049,-0.157815025,-0.158947638,5,0,
14.566958,0.236583662,0.23666129,-0.150377015,-0.151866496,5,0,
14.600292,0.235045515,0.228962857,-0.138493026,-0.140151285,5,0,
14.633626,0.233548254,0.228670377,-0.121248514,-0.12296099,5,0,
14.66696,0.232788428,0.234021367,-0.098249624,-0.100004751,5,0,
14.700294,0.233166228,0.23506077,-0.069857833,-0.07171523,5,0,
14.733628,0.234781665,0.237439954,-0.037212908,-0.039222192,5,0,
14.766962,0.237279713,0.250873842,-0.002049667,-0.004158531,5,0,
14.800296,0.23968053,0.255408658,0.03359717,0.031605186,5,0,
14.83363,0.240774701,0.235661833,0.067691806,0.066203663,5,0,
14.866964,0.240049613,0.220288638,0.098436811,0.09794986,5,0,
14.900298,0.238156494,0.226079422,0.12443615,0.125439173,5,0,
14.933632,0.236265534,0.230342409,0.14478401,0.147614229,5,0,
14.966966,0.235037017,0.229214794,0.159094891,0.163825286,5,0,
15.0003,0.234346224,0.236912506,0.167502711,0.173900896,5,0,
15.033634,0.233840541,0.242870426,0.170638479,0.178203267,5,0,
15.066968,0.233488447,0.23539129,0.169555951,0.177613468,5,0,
15.100302,0.233538506,0.227602933,0.165571989,0.173404391,5,0,
15.133636,0.234085072,0.231002687,0.160040121,0.167011983,5,0,
15.16697,0.234793528,0.238864891,0.154124515,0.159771952,5,0,
